County,District,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Whitman County,Rosalia School District,SBA,ELA,5,All,8,72.7
Whitman County,Rosalia School District,SBA,ELA,6,All,,
Whitman County,Rosalia School District,SBA,ELA,7,All,14,77.7
Whitman County,Rosalia School District,SBA,ELA,8,All,9,60
Whitman County,Rosalia School District,SBA,ELA,10,All,10,83.3
Whitman County,Rosalia School District,SBA,MATH,3,All,4,36.3
Whitman County,Rosalia School District,SBA,MATH,4,All,8,47
Whitman County,Rosalia School District,SBA,MATH,5,All,8,72.7
Whitman County,Rosalia School District,SBA,MATH,6,All,,
Whitman County,Rosalia School District,SBA,MATH,7,All,14,77.7
Whitman County,Rosalia School District,SBA,MATH,8,All,11,73.3
Whitman County,Rosalia School District,SBA,MATH,10,All,3,25
Grant County,Royal School District,SBA,ELA,3,All,59,40.6
Grant County,Royal School District,SBA,ELA,4,All,55,34.1
Grant County,Royal School District,SBA,ELA,5,All,44,32.8
Grant County,Royal School District,SBA,ELA,6,All,41,30.5
Grant County,Royal School District,SBA,ELA,7,All,48,42.1
Grant County,Royal School District,SBA,ELA,8,All,62,42.7
Grant County,Royal School District,SBA,ELA,10,All,76,66.6
Grant County,Royal School District,SBA,MATH,3,All,69,47.5
Grant County,Royal School District,SBA,MATH,4,All,51,31.6
Grant County,Royal School District,SBA,MATH,5,All,50,37.3
Grant County,Royal School District,SBA,MATH,6,All,35,25.9
Grant County,Royal School District,SBA,MATH,7,All,26,22.8
Grant County,Royal School District,SBA,MATH,8,All,55,37.9
Grant County,Royal School District,SBA,MATH,10,All,40,35.3
San Juan County,San Juan Island School District,SBA,ELA,3,All,42,67.7
San Juan County,San Juan Island School District,SBA,ELA,4,All,28,63.6
San Juan County,San Juan Island School District,SBA,ELA,5,All,20,33.8
San Juan County,San Juan Island School District,SBA,ELA,6,All,44,74.5
San Juan County,San Juan Island School District,SBA,ELA,7,All,39,60.9
San Juan County,San Juan Island School District,SBA,ELA,8,All,42,72.4
San Juan County,San Juan Island School District,SBA,ELA,10,All,61,78.2
San Juan County,San Juan Island School District,SBA,MATH,3,All,35,57.3
San Juan County,San Juan Island School District,SBA,MATH,4,All,29,65.9
San Juan County,San Juan Island School District,SBA,MATH,5,All,20,33.8
San Juan County,San Juan Island School District,SBA,MATH,6,All,37,62.7
San Juan County,San Juan Island School District,SBA,MATH,7,All,35,54.6
San Juan County,San Juan Island School District,SBA,MATH,8,All,26,44.8
San Juan County,San Juan Island School District,SBA,MATH,10,All,41,52.5
Grays Harbor County,Satsop School District,SBA,ELA,3,All,7,58.3
Grays Harbor County,Satsop School District,SBA,ELA,4,All,,
Grays Harbor County,Satsop School District,SBA,ELA,5,All,8,72.7
Grays Harbor County,Satsop School District,SBA,ELA,6,All,,
Grays Harbor County,Satsop School District,SBA,MATH,3,All,9,75
Grays Harbor County,Satsop School District,SBA,MATH,4,All,,
Grays Harbor County,Satsop School District,SBA,MATH,5,All,1,9
Grays Harbor County,Satsop School District,SBA,MATH,6,All,,
King County,Seattle Public Schools,SBA,ELA,3,All,3000,65.4
King County,Seattle Public Schools,SBA,ELA,4,All,2975,66.3
King County,Seattle Public Schools,SBA,ELA,5,All,3120,70
King County,Seattle Public Schools,SBA,ELA,6,All,2613,68.5
King County,Seattle Public Schools,SBA,ELA,7,All,2614,70.4
King County,Seattle Public Schools,SBA,ELA,8,All,2450,68.8
King County,Seattle Public Schools,SBA,ELA,10,All,2583,74.9
King County,Seattle Public Schools,SBA,MATH,3,All,3078,66.8
King County,Seattle Public Schools,SBA,MATH,4,All,2894,64.4
King County,Seattle Public Schools,SBA,MATH,5,All,2667,59.8
King County,Seattle Public Schools,SBA,MATH,6,All,2463,64.5
King County,Seattle Public Schools,SBA,MATH,7,All,2446,65.8
King County,Seattle Public Schools,SBA,MATH,8,All,2194,61.6
King County,Seattle Public Schools,SBA,MATH,10,All,1809,52.6
Skagit County,Sedro-Woolley School District,SBA,ELA,3,All,195,53.8
Skagit County,Sedro-Woolley School District,SBA,ELA,4,All,232,66
Skagit County,Sedro-Woolley School District,SBA,ELA,5,All,187,53.8
Skagit County,Sedro-Woolley School District,SBA,ELA,6,All,192,55.8
Skagit County,Sedro-Woolley School District,SBA,ELA,7,All,201,60
Skagit County,Sedro-Woolley School District,SBA,ELA,8,All,174,56.6
Skagit County,Sedro-Woolley School District,SBA,ELA,10,All,168,54.5
Skagit County,Sedro-Woolley School District,SBA,MATH,3,All,229,63.4
Skagit County,Sedro-Woolley School District,SBA,MATH,4,All,209,59.5
Skagit County,Sedro-Woolley School District,SBA,MATH,5,All,167,48.1
Skagit County,Sedro-Woolley School District,SBA,MATH,6,All,150,43.8
Skagit County,Sedro-Woolley School District,SBA,MATH,7,All,165,49.2
Skagit County,Sedro-Woolley School District,SBA,MATH,8,All,129,42
Skagit County,Sedro-Woolley School District,SBA,MATH,10,All,80,26.2
Yakima County,Selah School District,SBA,ELA,3,All,145,52.3
Yakima County,Selah School District,SBA,ELA,4,All,137,48.7
Yakima County,Selah School District,SBA,ELA,5,All,143,49.6
Yakima County,Selah School District,SBA,ELA,6,All,158,59.3
Yakima County,Selah School District,SBA,ELA,7,All,156,57.3
Yakima County,Selah School District,SBA,ELA,8,All,164,56.7
Yakima County,Selah School District,SBA,ELA,10,All,201,65.6
Yakima County,Selah School District,SBA,MATH,3,All,194,70.2
Yakima County,Selah School District,SBA,MATH,4,All,141,50.3
Yakima County,Selah School District,SBA,MATH,5,All,133,46.1
Yakima County,Selah School District,SBA,MATH,6,All,113,42.4
Yakima County,Selah School District,SBA,MATH,7,All,115,42.4
Yakima County,Selah School District,SBA,MATH,8,All,135,46.8
Yakima County,Selah School District,SBA,MATH,10,All,96,31.4
Pend Oreille County,Selkirk School District,SBA,ELA,3,All,8,72.7
Pend Oreille County,Selkirk School District,SBA,ELA,4,All,13,56.5
Pend Oreille County,Selkirk School District,SBA,ELA,5,All,12,80
Pend Oreille County,Selkirk School District,SBA,ELA,6,All,7,50
Pend Oreille County,Selkirk School District,SBA,ELA,7,All,14,58.3
Pend Oreille County,Selkirk School District,SBA,ELA,8,All,8,80
Pend Oreille County,Selkirk School District,SBA,ELA,10,All,20,86.9
Pend Oreille County,Selkirk School District,SBA,MATH,3,All,8,72.7
Pend Oreille County,Selkirk School District,SBA,MATH,4,All,15,65.2
Pend Oreille County,Selkirk School District,SBA,MATH,5,All,10,66.6
Pend Oreille County,Selkirk School District,SBA,MATH,6,All,6,42.8
Pend Oreille County,Selkirk School District,SBA,MATH,7,All,12,50
Pend Oreille County,Selkirk School District,SBA,MATH,8,All,9,90
Pend Oreille County,Selkirk School District,SBA,MATH,10,All,14,60.8
Clallam County,Sequim School District,SBA,ELA,3,All,118,60.2
Clallam County,Sequim School District,SBA,ELA,4,All,129,64.8
Clallam County,Sequim School District,SBA,ELA,5,All,157,72
Clallam County,Sequim School District,SBA,ELA,6,All,121,56.2
Clallam County,Sequim School District,SBA,ELA,7,All,131,67.8
Clallam County,Sequim School District,SBA,ELA,8,All,152,65.5
Clallam County,Sequim School District,SBA,ELA,10,All,147,72.4
Clallam County,Sequim School District,SBA,MATH,3,All,145,74.3
Clallam County,Sequim School District,SBA,MATH,4,All,133,66.8
Clallam County,Sequim School District,SBA,MATH,5,All,136,62.3
Clallam County,Sequim School District,SBA,MATH,6,All,99,46
Clallam County,Sequim School District,SBA,MATH,7,All,107,55.7
Clallam County,Sequim School District,SBA,MATH,8,All,110,47.6
Clallam County,Sequim School District,SBA,MATH,10,All,80,39.4
San Juan County,Shaw Island School District,SBA,ELA,4,All,,
San Juan County,Shaw Island School District,SBA,ELA,5,All,,
San Juan County,Shaw Island School District,SBA,ELA,6,All,,
San Juan County,Shaw Island School District,SBA,ELA,7,All,,
San Juan County,Shaw Island School District,SBA,ELA,8,All,,
San Juan County,Shaw Island School District,SBA,MATH,4,All,,
San Juan County,Shaw Island School District,SBA,MATH,5,All,,
San Juan County,Shaw Island School District,SBA,MATH,6,All,,
San Juan County,Shaw Island School District,SBA,MATH,7,All,,
San Juan County,Shaw Island School District,SBA,MATH,8,All,,
Mason County,Shelton School District,SBA,ELA,3,All,105,34.7
Mason County,Shelton School District,SBA,ELA,4,All,124,44.7
Mason County,Shelton School District,SBA,ELA,5,All,117,43.4
Mason County,Shelton School District,SBA,ELA,6,All,139,44.2
Mason County,Shelton School District,SBA,ELA,7,All,131,46.6
Mason County,Shelton School District,SBA,ELA,8,All,126,39.8
Mason County,Shelton School District,SBA,ELA,10,All,238,60.7
Mason County,Shelton School District,SBA,MATH,3,All,95,31.4
Mason County,Shelton School District,SBA,MATH,4,All,107,38.6
Mason County,Shelton School District,SBA,MATH,5,All,63,23.4
Mason County,Shelton School District,SBA,MATH,6,All,94,30
Mason County,Shelton School District,SBA,MATH,7,All,80,28.6
Mason County,Shelton School District,SBA,MATH,8,All,123,38.6
Mason County,Shelton School District,SBA,MATH,10,All,101,25.8
King County,Shoreline School District,SBA,ELA,3,All,546,73
King County,Shoreline School District,SBA,ELA,4,All,541,69.6
King County,Shoreline School District,SBA,ELA,5,All,568,74.7
King County,Shoreline School District,SBA,ELA,6,All,544,79.6
King County,Shoreline School District,SBA,ELA,7,All,543,79.3
King County,Shoreline School District,SBA,ELA,8,All,581,76
King County,Shoreline School District,SBA,ELA,10,All,597,82.1
King County,Shoreline School District,SBA,MATH,3,All,558,74.3
King County,Shoreline School District,SBA,MATH,4,All,518,66.4
King County,Shoreline School District,SBA,MATH,5,All,497,65
King County,Shoreline School District,SBA,MATH,6,All,487,71
King County,Shoreline School District,SBA,MATH,7,All,456,66.4
King County,Shoreline School District,SBA,MATH,8,All,472,61.7
King County,Shoreline School District,SBA,MATH,10,All,436,59.8
King County,Skykomish School District,SBA,ELA,3,All,,
King County,Skykomish School District,SBA,ELA,4,All,,
King County,Skykomish School District,SBA,ELA,5,All,,
King County,Skykomish School District,SBA,ELA,6,All,,
King County,Skykomish School District,SBA,ELA,7,All,,
King County,Skykomish School District,SBA,ELA,8,All,,
King County,Skykomish School District,SBA,ELA,10,All,,
King County,Skykomish School District,SBA,MATH,3,All,,
King County,Skykomish School District,SBA,MATH,4,All,,
King County,Skykomish School District,SBA,MATH,5,All,,
King County,Skykomish School District,SBA,MATH,6,All,,
King County,Skykomish School District,SBA,MATH,7,All,,
King County,Skykomish School District,SBA,MATH,8,All,,
King County,Skykomish School District,SBA,MATH,10,All,,
Snohomish County,Snohomish School District,SBA,ELA,3,All,434,62.7
Snohomish County,Snohomish School District,SBA,ELA,4,All,435,60.4
Snohomish County,Snohomish School District,SBA,ELA,5,All,502,64.9
Snohomish County,Snohomish School District,SBA,ELA,6,All,460,64.7
Snohomish County,Snohomish School District,SBA,ELA,7,All,519,66.7
Snohomish County,Snohomish School District,SBA,ELA,8,All,483,63.5
Snohomish County,Snohomish School District,SBA,ELA,10,All,691,80.5
Snohomish County,Snohomish School District,SBA,MATH,3,All,456,65.8
Snohomish County,Snohomish School District,SBA,MATH,4,All,399,55.3
Snohomish County,Snohomish School District,SBA,MATH,5,All,424,54.9
Snohomish County,Snohomish School District,SBA,MATH,6,All,413,58.1
Snohomish County,Snohomish School District,SBA,MATH,7,All,426,54.7
Snohomish County,Snohomish School District,SBA,MATH,8,All,399,52.5
Snohomish County,Snohomish School District,SBA,MATH,10,All,468,54.4
King County,Snoqualmie Valley School District,SBA,ELA,3,All,464,77.2
King County,Snoqualmie Valley School District,SBA,ELA,4,All,465,81.8
King County,Snoqualmie Valley School District,SBA,ELA,5,All,444,76.2
King County,Snoqualmie Valley School District,SBA,ELA,6,All,449,77.1
King County,Snoqualmie Valley School District,SBA,ELA,7,All,383,76.9
King County,Snoqualmie Valley School District,SBA,ELA,8,All,418,75
King County,Snoqualmie Valley School District,SBA,ELA,10,All,389,84.5
King County,Snoqualmie Valley School District,SBA,MATH,3,All,459,76.3
King County,Snoqualmie Valley School District,SBA,MATH,4,All,429,75.5
King County,Snoqualmie Valley School District,SBA,MATH,5,All,375,64.4
King County,Snoqualmie Valley School District,SBA,MATH,6,All,453,77.8
King County,Snoqualmie Valley School District,SBA,MATH,7,All,363,72.8
King County,Snoqualmie Valley School District,SBA,MATH,8,All,392,70.5
King County,Snoqualmie Valley School District,SBA,MATH,10,All,289,62.8
Grant County,Soap Lake School District,SBA,ELA,3,All,7,36.8
Grant County,Soap Lake School District,SBA,ELA,4,All,6,17.6
Grant County,Soap Lake School District,SBA,ELA,5,All,9,25
Grant County,Soap Lake School District,SBA,ELA,6,All,11,25.5
Grant County,Soap Lake School District,SBA,ELA,7,All,11,28.2
Grant County,Soap Lake School District,SBA,ELA,8,All,22,51.1
Grant County,Soap Lake School District,SBA,ELA,10,All,16,50
Grant County,Soap Lake School District,SBA,MATH,3,All,9,47.3
Grant County,Soap Lake School District,SBA,MATH,4,All,8,23.5
Grant County,Soap Lake School District,SBA,MATH,5,All,10,27.7
Grant County,Soap Lake School District,SBA,MATH,6,All,10,23.2
Grant County,Soap Lake School District,SBA,MATH,7,All,8,20
Grant County,Soap Lake School District,SBA,MATH,8,All,11,25.5
Grant County,Soap Lake School District,SBA,MATH,10,All,7,21.8
Pierce County,SOAR Academy Charter District,SBA,ELA,3,All,6,20
Pierce County,SOAR Academy Charter District,SBA,MATH,3,All,4,13.3
Pacific County,South Bend School District,SBA,ELA,3,All,17,48.5
Pacific County,South Bend School District,SBA,ELA,4,All,13,27
Pacific County,South Bend School District,SBA,ELA,5,All,14,36.8
Pacific County,South Bend School District,SBA,ELA,6,All,15,35.7
Pacific County,South Bend School District,SBA,ELA,7,All,40,64.5
Pacific County,South Bend School District,SBA,ELA,8,All,21,61.7
Pacific County,South Bend School District,SBA,ELA,10,All,25,71.4
Pacific County,South Bend School District,SBA,MATH,3,All,15,42.8
Pacific County,South Bend School District,SBA,MATH,4,All,5,10.4
Pacific County,South Bend School District,SBA,MATH,5,All,10,26.3
Pacific County,South Bend School District,SBA,MATH,6,All,9,21.4
Pacific County,South Bend School District,SBA,MATH,7,All,26,41.9
Pacific County,South Bend School District,SBA,MATH,8,All,16,47
Pacific County,South Bend School District,SBA,MATH,10,All,9,25.7
Kitsap County,South Kitsap School District,SBA,ELA,3,All,469,59.3
Kitsap County,South Kitsap School District,SBA,ELA,4,All,462,60.6
Kitsap County,South Kitsap School District,SBA,ELA,5,All,497,64.8
Kitsap County,South Kitsap School District,SBA,ELA,6,All,385,54.2
Kitsap County,South Kitsap School District,SBA,ELA,7,All,442,60.7
Kitsap County,South Kitsap School District,SBA,ELA,8,All,368,50.9
Kitsap County,South Kitsap School District,SBA,ELA,10,All,495,70.7
Kitsap County,South Kitsap School District,SBA,MATH,3,All,494,62.4
Kitsap County,South Kitsap School District,SBA,MATH,4,All,468,61.4
Kitsap County,South Kitsap School District,SBA,MATH,5,All,384,50.3
Kitsap County,South Kitsap School District,SBA,MATH,6,All,315,44.3
Kitsap County,South Kitsap School District,SBA,MATH,7,All,368,50.6
Kitsap County,South Kitsap School District,SBA,MATH,8,All,264,36.6
Kitsap County,South Kitsap School District,SBA,MATH,10,All,220,31.5
Island County,South Whidbey School District,SBA,ELA,3,All,35,44.3
Island County,South Whidbey School District,SBA,ELA,4,All,62,67.3
Island County,South Whidbey School District,SBA,ELA,5,All,54,55.1
Island County,South Whidbey School District,SBA,ELA,6,All,51,46.7
Island County,South Whidbey School District,SBA,ELA,7,All,76,66.6
Island County,South Whidbey School District,SBA,ELA,8,All,56,49.5
Island County,South Whidbey School District,SBA,ELA,10,All,88,72.1
Island County,South Whidbey School District,SBA,MATH,3,All,41,51.2
Island County,South Whidbey School District,SBA,MATH,4,All,50,54.3
Island County,South Whidbey School District,SBA,MATH,5,All,41,41.8
Island County,South Whidbey School District,SBA,MATH,6,All,37,33.6
Island County,South Whidbey School District,SBA,MATH,7,All,56,49.1
Island County,South Whidbey School District,SBA,MATH,8,All,46,40.7
Island County,South Whidbey School District,SBA,MATH,10,All,43,35.2
Mason County,Southside School District,SBA,ELA,3,All,15,51.7
Mason County,Southside School District,SBA,ELA,4,All,12,48
Mason County,Southside School District,SBA,ELA,5,All,15,57.6
Mason County,Southside School District,SBA,ELA,6,All,12,52.1
Mason County,Southside School District,SBA,ELA,7,All,15,60
Mason County,Southside School District,SBA,MATH,3,All,16,55.1
Mason County,Southside School District,SBA,MATH,4,All,13,52
Mason County,Southside School District,SBA,MATH,5,All,12,46.1
Mason County,Southside School District,SBA,MATH,6,All,10,43.4
Mason County,Southside School District,SBA,MATH,7,All,11,44
Spokane County,Spokane School District,SBA,ELA,3,All,1175,49.5
Spokane County,Spokane School District,SBA,ELA,4,All,1259,51.4
Spokane County,Spokane School District,SBA,ELA,5,All,1363,57.2
Spokane County,Spokane School District,SBA,ELA,6,All,1283,57.2
Spokane County,Spokane School District,SBA,ELA,7,All,1108,55.6
Spokane County,Spokane School District,SBA,ELA,8,All,1056,54
Spokane County,Spokane School District,SBA,ELA,10,All,1285,63.1
Spokane County,Spokane School District,SBA,MATH,3,All,1170,49.4
Spokane County,Spokane School District,SBA,MATH,4,All,1132,46.3
Spokane County,Spokane School District,SBA,MATH,5,All,1034,43.4
Spokane County,Spokane School District,SBA,MATH,6,All,1026,45.8
Spokane County,Spokane School District,SBA,MATH,7,All,915,45.9
Spokane County,Spokane School District,SBA,MATH,8,All,854,43.6
Spokane County,Spokane School District,SBA,MATH,10,All,720,35.4
Lincoln County,Sprague School District,SBA,ELA,3,All,,
Lincoln County,Sprague School District,SBA,ELA,4,All,,
Lincoln County,Sprague School District,SBA,ELA,10,All,5,50
Lincoln County,Sprague School District,SBA,MATH,3,All,,
Lincoln County,Sprague School District,SBA,MATH,4,All,,
Lincoln County,Sprague School District,SBA,MATH,10,All,3,30
Whitman County,St. John School District,SBA,ELA,3,All,,
Whitman County,St. John School District,SBA,ELA,4,All,8,72.7
Whitman County,St. John School District,SBA,ELA,5,All,,
Whitman County,St. John School District,SBA,ELA,10,All,13,61.9
Whitman County,St. John School District,SBA,MATH,3,All,,
Whitman County,St. John School District,SBA,MATH,4,All,9,81.8
Whitman County,St. John School District,SBA,MATH,5,All,8,57.1
Whitman County,St. John School District,SBA,MATH,10,All,5,23.8
Snohomish County,Stanwood-Camano School District,SBA,ELA,3,All,202,60.1
Snohomish County,Stanwood-Camano School District,SBA,ELA,4,All,270,72.5
Snohomish County,Stanwood-Camano School District,SBA,ELA,5,All,226,69.7
Snohomish County,Stanwood-Camano School District,SBA,ELA,6,All,227,65.6
Snohomish County,Stanwood-Camano School District,SBA,ELA,7,All,250,71.4
Snohomish County,Stanwood-Camano School District,SBA,ELA,8,All,223,68.6
Snohomish County,Stanwood-Camano School District,SBA,ELA,10,All,262,76.1
Snohomish County,Stanwood-Camano School District,SBA,MATH,3,All,184,54.5
Snohomish County,Stanwood-Camano School District,SBA,MATH,4,All,258,69.3
Snohomish County,Stanwood-Camano School District,SBA,MATH,5,All,195,60.1
Snohomish County,Stanwood-Camano School District,SBA,MATH,6,All,195,56.6
Snohomish County,Stanwood-Camano School District,SBA,MATH,7,All,207,58.9
Snohomish County,Stanwood-Camano School District,SBA,MATH,8,All,169,52
Snohomish County,Stanwood-Camano School District,SBA,MATH,10,All,146,42.4
Franklin County,Star School District No. 054,SBA,ELA,4,All,,
Franklin County,Star School District No. 054,SBA,ELA,5,All,,
Franklin County,Star School District No. 054,SBA,MATH,4,All,,
Franklin County,Star School District No. 054,SBA,MATH,5,All,,
Columbia County,Starbuck School District,SBA,ELA,3,All,,
Columbia County,Starbuck School District,SBA,ELA,4,All,,
Columbia County,Starbuck School District,SBA,ELA,5,All,,
Columbia County,Starbuck School District,SBA,ELA,6,All,,
Columbia County,Starbuck School District,SBA,ELA,7,All,,
Columbia County,Starbuck School District,SBA,ELA,8,All,,
Columbia County,Starbuck School District,SBA,MATH,3,All,,
Columbia County,Starbuck School District,SBA,MATH,4,All,,
Columbia County,Starbuck School District,SBA,MATH,5,All,,
Columbia County,Starbuck School District,SBA,MATH,6,All,,
Columbia County,Starbuck School District,SBA,MATH,7,All,,
Columbia County,Starbuck School District,SBA,MATH,8,All,,
Chelan County,Stehekin School District,SBA,ELA,4,All,,
Chelan County,Stehekin School District,SBA,ELA,8,All,,
Chelan County,Stehekin School District,SBA,MATH,4,All,,
Chelan County,Stehekin School District,SBA,MATH,8,All,,
Pierce County,Steilacoom Hist. School District,SBA,ELA,3,All,141,64.6
Pierce County,Steilacoom Hist. School District,SBA,ELA,4,All,163,62.9
Pierce County,Steilacoom Hist. School District,SBA,ELA,5,All,142,64.5
Pierce County,Steilacoom Hist. School District,SBA,ELA,6,All,167,73.5
Pierce County,Steilacoom Hist. School District,SBA,ELA,7,All,176,75.8
Pierce County,Steilacoom Hist. School District,SBA,ELA,8,All,198,73.6
Pierce County,Steilacoom Hist. School District,SBA,ELA,10,All,212,81.5
Pierce County,Steilacoom Hist. School District,SBA,MATH,3,All,143,65.5
Pierce County,Steilacoom Hist. School District,SBA,MATH,4,All,136,52.5
Pierce County,Steilacoom Hist. School District,SBA,MATH,5,All,100,45.4
Pierce County,Steilacoom Hist. School District,SBA,MATH,6,All,122,53.5
Pierce County,Steilacoom Hist. School District,SBA,MATH,7,All,131,55.9
Pierce County,Steilacoom Hist. School District,SBA,MATH,8,All,162,60.2
Pierce County,Steilacoom Hist. School District,SBA,MATH,10,All,126,48.2
Skamania County,Stevenson-Carson School District,SBA,ELA,3,All,20,28.9
Skamania County,Stevenson-Carson School District,SBA,ELA,4,All,24,35.8
Skamania County,Stevenson-Carson School District,SBA,ELA,5,All,25,38.4
Skamania County,Stevenson-Carson School District,SBA,ELA,6,All,28,44.4
Skamania County,Stevenson-Carson School District,SBA,ELA,7,All,26,45.6
Skamania County,Stevenson-Carson School District,SBA,ELA,8,All,13,27
Skamania County,Stevenson-Carson School District,SBA,ELA,10,All,42,64.6
Skamania County,Stevenson-Carson School District,SBA,MATH,3,All,20,28.5
Skamania County,Stevenson-Carson School District,SBA,MATH,4,All,26,38.8
Skamania County,Stevenson-Carson School District,SBA,MATH,5,All,25,38.4
Skamania County,Stevenson-Carson School District,SBA,MATH,6,All,27,42.8
Skamania County,Stevenson-Carson School District,SBA,MATH,7,All,20,35
Skamania County,Stevenson-Carson School District,SBA,MATH,8,All,6,12.7
Skamania County,Stevenson-Carson School District,SBA,MATH,10,All,16,24.6
Snohomish County,Sultan School District,SBA,ELA,3,All,68,49.6
Snohomish County,Sultan School District,SBA,ELA,4,All,83,56.4
Snohomish County,Sultan School District,SBA,ELA,5,All,86,52.7
Snohomish County,Sultan School District,SBA,ELA,6,All,65,45.1
Snohomish County,Sultan School District,SBA,ELA,7,All,82,50.3
Snohomish County,Sultan School District,SBA,ELA,8,All,66,46.4
Snohomish County,Sultan School District,SBA,ELA,10,All,83,56.4
Snohomish County,Sultan School District,SBA,MATH,3,All,68,50
Snohomish County,Sultan School District,SBA,MATH,4,All,89,60.5
Snohomish County,Sultan School District,SBA,MATH,5,All,69,42.5
Snohomish County,Sultan School District,SBA,MATH,6,All,58,40.2
Snohomish County,Sultan School District,SBA,MATH,7,All,53,32.5
Snohomish County,Sultan School District,SBA,MATH,8,All,49,34.5
Snohomish County,Sultan School District,SBA,MATH,10,All,39,26.7
Stevens County,Summit Valley School District,SBA,ELA,3,All,,
Stevens County,Summit Valley School District,SBA,ELA,4,All,9,75
Stevens County,Summit Valley School District,SBA,ELA,5,All,5,45.4
Stevens County,Summit Valley School District,SBA,ELA,6,All,4,36.3
Stevens County,Summit Valley School District,SBA,ELA,7,All,,
Stevens County,Summit Valley School District,SBA,ELA,8,All,,
Stevens County,Summit Valley School District,SBA,MATH,3,All,,
Stevens County,Summit Valley School District,SBA,MATH,4,All,8,66.6
Stevens County,Summit Valley School District,SBA,MATH,5,All,1,9
Stevens County,Summit Valley School District,SBA,MATH,6,All,1,9
Stevens County,Summit Valley School District,SBA,MATH,7,All,,
Stevens County,Summit Valley School District,SBA,MATH,8,All,,
Pierce County,Sumner School District,SBA,ELA,3,All,522,69.5
Pierce County,Sumner School District,SBA,ELA,4,All,547,71
Pierce County,Sumner School District,SBA,ELA,5,All,506,69.7
Pierce County,Sumner School District,SBA,ELA,6,All,487,67.3
Pierce County,Sumner School District,SBA,ELA,7,All,477,71
Pierce County,Sumner School District,SBA,ELA,8,All,500,71.7
Pierce County,Sumner School District,SBA,ELA,10,All,619,81.9
Pierce County,Sumner School District,SBA,MATH,3,All,543,72.4
Pierce County,Sumner School District,SBA,MATH,4,All,526,68.3
Pierce County,Sumner School District,SBA,MATH,5,All,453,62.3
Pierce County,Sumner School District,SBA,MATH,6,All,438,60.6
Pierce County,Sumner School District,SBA,MATH,7,All,427,63.5
Pierce County,Sumner School District,SBA,MATH,8,All,407,58.4
Pierce County,Sumner School District,SBA,MATH,10,All,367,48.6
Yakima County,Sunnyside School District,SBA,ELA,3,All,187,35.6
Yakima County,Sunnyside School District,SBA,ELA,4,All,232,45.7
Yakima County,Sunnyside School District,SBA,ELA,5,All,213,37.6
Yakima County,Sunnyside School District,SBA,ELA,6,All,221,45.2
Yakima County,Sunnyside School District,SBA,ELA,7,All,301,56.7
Yakima County,Sunnyside School District,SBA,ELA,8,All,245,48.4
Yakima County,Sunnyside School District,SBA,ELA,10,All,224,47.6
Yakima County,Sunnyside School District,SBA,MATH,3,All,212,40.5
Yakima County,Sunnyside School District,SBA,MATH,4,All,240,46.8
Yakima County,Sunnyside School District,SBA,MATH,5,All,209,37.1
Yakima County,Sunnyside School District,SBA,MATH,6,All,197,40.6
Yakima County,Sunnyside School District,SBA,MATH,7,All,231,43.3
Yakima County,Sunnyside School District,SBA,MATH,8,All,266,52.4
Yakima County,Sunnyside School District,SBA,MATH,10,All,96,20.5
Kitsap County,Suquamish Tribal Education Department,SBA,ELA,6,All,,
Kitsap County,Suquamish Tribal Education Department,SBA,ELA,7,All,3,27.2
Kitsap County,Suquamish Tribal Education Department,SBA,ELA,8,All,7,63.6
Kitsap County,Suquamish Tribal Education Department,SBA,ELA,10,All,7,53.8
Kitsap County,Suquamish Tribal Education Department,SBA,MATH,6,All,,
Kitsap County,Suquamish Tribal Education Department,SBA,MATH,7,All,3,27.2
Kitsap County,Suquamish Tribal Education Department,SBA,MATH,8,All,2,18.1
Kitsap County,Suquamish Tribal Education Department,SBA,MATH,10,All,,
Pierce County,Tacoma School District,SBA,ELA,3,All,1116,48.6
Pierce County,Tacoma School District,SBA,ELA,4,All,1291,54.4
Pierce County,Tacoma School District,SBA,ELA,5,All,1314,55.3
Pierce County,Tacoma School District,SBA,ELA,6,All,1010,46.3
Pierce County,Tacoma School District,SBA,ELA,7,All,947,47.1
Pierce County,Tacoma School District,SBA,ELA,8,All,950,47
Pierce County,Tacoma School District,SBA,ELA,10,All,1148,58.6
Pierce County,Tacoma School District,SBA,MATH,3,All,1085,47.1
Pierce County,Tacoma School District,SBA,MATH,4,All,1132,47.8
Pierce County,Tacoma School District,SBA,MATH,5,All,1005,42.3
Pierce County,Tacoma School District,SBA,MATH,6,All,799,36.6
Pierce County,Tacoma School District,SBA,MATH,7,All,703,34.9
Pierce County,Tacoma School District,SBA,MATH,8,All,648,32
Pierce County,Tacoma School District,SBA,MATH,10,All,560,28.6
Grays Harbor County,Taholah School District,SBA,ELA,3,All,2,14.2
Grays Harbor County,Taholah School District,SBA,ELA,4,All,1,8.3
Grays Harbor County,Taholah School District,SBA,ELA,5,All,,
Grays Harbor County,Taholah School District,SBA,ELA,6,All,1,6.6
Grays Harbor County,Taholah School District,SBA,ELA,7,All,,
Grays Harbor County,Taholah School District,SBA,ELA,8,All,1,5.8
Grays Harbor County,Taholah School District,SBA,ELA,10,All,,
