County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
King County,Snoqualmie Valley School District,North Bend Elementary School,SBA,ELA,3,All,,
King County,Snoqualmie Valley School District,North Bend Elementary School,SBA,ELA,4,All,75,83.3
King County,Snoqualmie Valley School District,North Bend Elementary School,SBA,ELA,5,All,68,66
King County,Snoqualmie Valley School District,North Bend Elementary School,SBA,MATH,3,All,,
King County,Snoqualmie Valley School District,North Bend Elementary School,SBA,MATH,4,All,71,78.8
King County,Snoqualmie Valley School District,North Bend Elementary School,SBA,MATH,5,All,56,54.3
Spokane County,Spokane School District,North Central High School,SBA,ELA,7,All,43,78.1
Spokane County,Spokane School District,North Central High School,SBA,ELA,11,All,260,76.2
Spokane County,Spokane School District,North Central High School,SBA,MATH,7,All,42,76.3
Spokane County,Spokane School District,North Central High School,SBA,MATH,11,All,90,29
Grant County,Moses Lake School District,North Elementary,SBA,ELA,3,All,9,20.4
Grant County,Moses Lake School District,North Elementary,SBA,ELA,4,All,15,25.8
Grant County,Moses Lake School District,North Elementary,SBA,ELA,5,All,26,60.4
Grant County,Moses Lake School District,North Elementary,SBA,MATH,3,All,17,39.5
Grant County,Moses Lake School District,North Elementary,SBA,MATH,4,All,18,31
Grant County,Moses Lake School District,North Elementary,SBA,MATH,5,All,10,23.2
Franklin County,North Franklin School District,North Franklin Virtual Academy,SBA,ELA,3,All,,
Franklin County,North Franklin School District,North Franklin Virtual Academy,SBA,ELA,4,All,,
Franklin County,North Franklin School District,North Franklin Virtual Academy,SBA,ELA,5,All,,
Franklin County,North Franklin School District,North Franklin Virtual Academy,SBA,ELA,6,All,,
Franklin County,North Franklin School District,North Franklin Virtual Academy,SBA,MATH,3,All,,
Franklin County,North Franklin School District,North Franklin Virtual Academy,SBA,MATH,4,All,,
Franklin County,North Franklin School District,North Franklin Virtual Academy,SBA,MATH,5,All,,
Franklin County,North Franklin School District,North Franklin Virtual Academy,SBA,MATH,6,All,,
King County,Highline School District,North Hill Elementary,SBA,ELA,3,All,63,74.1
King County,Highline School District,North Hill Elementary,SBA,ELA,4,All,49,71
King County,Highline School District,North Hill Elementary,SBA,ELA,5,All,57,63.3
King County,Highline School District,North Hill Elementary,SBA,ELA,6,All,41,53.9
King County,Highline School District,North Hill Elementary,SBA,MATH,3,All,70,83.3
King County,Highline School District,North Hill Elementary,SBA,MATH,4,All,50,72.4
King County,Highline School District,North Hill Elementary,SBA,MATH,5,All,49,54.4
King County,Highline School District,North Hill Elementary,SBA,MATH,6,All,33,43.4
Kitsap County,North Kitsap School District,North Kitsap High School,SBA,ELA,11,All,227,81.9
Kitsap County,North Kitsap School District,North Kitsap High School,SBA,MATH,11,All,83,31.3
Snohomish County,Lake Stevens School District,North Lake Middle School,SBA,ELA,6,All,253,72
Snohomish County,Lake Stevens School District,North Lake Middle School,SBA,ELA,7,All,268,76.7
Snohomish County,Lake Stevens School District,North Lake Middle School,SBA,MATH,6,All,215,61
Snohomish County,Lake Stevens School District,North Lake Middle School,SBA,MATH,7,All,218,62.2
Mason County,North Mason School District,North Mason Homelink Program,SBA,ELA,7,All,,
Mason County,North Mason School District,North Mason Homelink Program,SBA,ELA,8,All,,
Mason County,North Mason School District,North Mason Homelink Program,SBA,ELA,11,All,,
Mason County,North Mason School District,North Mason Homelink Program,SBA,MATH,7,All,,
Mason County,North Mason School District,North Mason Homelink Program,SBA,MATH,8,All,,
Mason County,North Mason School District,North Mason Homelink Program,SBA,MATH,11,All,,
Mason County,North Mason School District,North Mason Senior High School,SBA,ELA,11,All,104,62.2
Mason County,North Mason School District,North Mason Senior High School,SBA,MATH,11,All,31,19
Snohomish County,Everett School District,North Middle School,SBA,ELA,5,All,,
Snohomish County,Everett School District,North Middle School,SBA,ELA,6,All,,
Snohomish County,Everett School District,North Middle School,SBA,ELA,7,All,114,56.7
Snohomish County,Everett School District,North Middle School,SBA,ELA,8,All,,
Snohomish County,Everett School District,North Middle School,SBA,MATH,5,All,,
Snohomish County,Everett School District,North Middle School,SBA,MATH,6,All,,
Snohomish County,Everett School District,North Middle School,SBA,MATH,7,All,72,35.8
Snohomish County,Everett School District,North Middle School,SBA,MATH,8,All,,
Spokane County,Central Valley School District,North Pines Middle School,SBA,ELA,6,All,80,45.4
Spokane County,Central Valley School District,North Pines Middle School,SBA,ELA,7,All,82,49.1
Spokane County,Central Valley School District,North Pines Middle School,SBA,ELA,8,All,61,40.1
Spokane County,Central Valley School District,North Pines Middle School,SBA,MATH,6,All,73,41
Spokane County,Central Valley School District,North Pines Middle School,SBA,MATH,7,All,82,49.1
Spokane County,Central Valley School District,North Pines Middle School,SBA,MATH,8,All,48,31.3
Pacific County,North River School District,North River School,SBA,ELA,3,All,,
Pacific County,North River School District,North River School,SBA,ELA,4,All,,
Pacific County,North River School District,North River School,SBA,ELA,5,All,,
Pacific County,North River School District,North River School,SBA,ELA,6,All,,
Pacific County,North River School District,North River School,SBA,ELA,7,All,,
Pacific County,North River School District,North River School,SBA,ELA,8,All,,
Pacific County,North River School District,North River School,SBA,ELA,11,All,,
Pacific County,North River School District,North River School,SBA,MATH,3,All,,
Pacific County,North River School District,North River School,SBA,MATH,4,All,,
Pacific County,North River School District,North River School,SBA,MATH,5,All,,
Pacific County,North River School District,North River School,SBA,MATH,6,All,,
Pacific County,North River School District,North River School,SBA,MATH,7,All,,
Pacific County,North River School District,North River School,SBA,MATH,8,All,,
Pacific County,North River School District,North River School,SBA,MATH,11,All,,
Pierce County,Bethel School District,North Star Elementary,SBA,ELA,3,All,46,63.8
Pierce County,Bethel School District,North Star Elementary,SBA,ELA,4,All,37,43
Pierce County,Bethel School District,North Star Elementary,SBA,ELA,5,All,57,72.1
Pierce County,Bethel School District,North Star Elementary,SBA,MATH,3,All,53,73.6
Pierce County,Bethel School District,North Star Elementary,SBA,MATH,4,All,43,50
Pierce County,Bethel School District,North Star Elementary,SBA,MATH,5,All,35,44.3
Pierce County,Dieringer School District,North Tapps Middle School,SBA,ELA,6,All,139,75.5
Pierce County,Dieringer School District,North Tapps Middle School,SBA,ELA,7,All,122,73
Pierce County,Dieringer School District,North Tapps Middle School,SBA,ELA,8,All,106,72.6
Pierce County,Dieringer School District,North Tapps Middle School,SBA,MATH,6,All,126,68.4
Pierce County,Dieringer School District,North Tapps Middle School,SBA,MATH,7,All,116,69.8
Pierce County,Dieringer School District,North Tapps Middle School,SBA,MATH,8,All,103,70.5
Thurston County,North Thurston Public Schools,North Thurston High School,SBA,ELA,11,All,273,76.4
Thurston County,North Thurston Public Schools,North Thurston High School,SBA,MATH,11,All,56,16
Island County,Oak Harbor School District,North Whidbey Middle School,SBA,ELA,6,All,,
Island County,Oak Harbor School District,North Whidbey Middle School,SBA,ELA,7,All,,
Island County,Oak Harbor School District,North Whidbey Middle School,SBA,ELA,8,All,101,64.3
Island County,Oak Harbor School District,North Whidbey Middle School,SBA,MATH,6,All,,
Island County,Oak Harbor School District,North Whidbey Middle School,SBA,MATH,7,All,,
Island County,Oak Harbor School District,North Whidbey Middle School,SBA,MATH,8,All,69,43.9
Pierce County,Tacoma School District,Northeast Tacoma,SBA,ELA,3,All,20,32.7
Pierce County,Tacoma School District,Northeast Tacoma,SBA,ELA,4,All,44,65.6
Pierce County,Tacoma School District,Northeast Tacoma,SBA,ELA,5,All,35,70
Pierce County,Tacoma School District,Northeast Tacoma,SBA,MATH,3,All,21,33.8
Pierce County,Tacoma School District,Northeast Tacoma,SBA,MATH,4,All,44,65.6
Pierce County,Tacoma School District,Northeast Tacoma,SBA,MATH,5,All,28,54.9
Whatcom County,Bellingham School District,Northern Heights Elementary Schl,SBA,ELA,3,All,31,50
Whatcom County,Bellingham School District,Northern Heights Elementary Schl,SBA,ELA,4,All,38,64.4
Whatcom County,Bellingham School District,Northern Heights Elementary Schl,SBA,ELA,5,All,47,59.4
Whatcom County,Bellingham School District,Northern Heights Elementary Schl,SBA,MATH,3,All,32,50.7
Whatcom County,Bellingham School District,Northern Heights Elementary Schl,SBA,MATH,4,All,39,67.2
Whatcom County,Bellingham School District,Northern Heights Elementary Schl,SBA,MATH,5,All,37,46.8
King County,Seattle Public Schools,Northgate Elementary School,SBA,ELA,3,All,13,32.5
King County,Seattle Public Schools,Northgate Elementary School,SBA,ELA,4,All,17,60.7
King County,Seattle Public Schools,Northgate Elementary School,SBA,ELA,5,All,5,19.2
King County,Seattle Public Schools,Northgate Elementary School,SBA,MATH,3,All,16,41
King County,Seattle Public Schools,Northgate Elementary School,SBA,MATH,4,All,15,51.7
King County,Seattle Public Schools,Northgate Elementary School,SBA,MATH,5,All,7,25
Cowlitz County,Longview School District,Northlake Elementary School,SBA,ELA,3,All,13,26
Cowlitz County,Longview School District,Northlake Elementary School,SBA,ELA,4,All,17,27.8
Cowlitz County,Longview School District,Northlake Elementary School,SBA,ELA,5,All,18,30
Cowlitz County,Longview School District,Northlake Elementary School,SBA,MATH,3,All,16,32
Cowlitz County,Longview School District,Northlake Elementary School,SBA,MATH,4,All,19,30.1
Cowlitz County,Longview School District,Northlake Elementary School,SBA,MATH,5,All,6,10
Stevens County,Northport School District,Northport Elementary School,SBA,ELA,3,All,,
Stevens County,Northport School District,Northport Elementary School,SBA,ELA,4,All,,
Stevens County,Northport School District,Northport Elementary School,SBA,ELA,5,All,,
Stevens County,Northport School District,Northport Elementary School,SBA,ELA,6,All,5,35.7
Stevens County,Northport School District,Northport Elementary School,SBA,ELA,7,All,,
Stevens County,Northport School District,Northport Elementary School,SBA,ELA,8,All,,
Stevens County,Northport School District,Northport Elementary School,SBA,MATH,3,All,,
Stevens County,Northport School District,Northport Elementary School,SBA,MATH,4,All,,
Stevens County,Northport School District,Northport Elementary School,SBA,MATH,5,All,,
Stevens County,Northport School District,Northport Elementary School,SBA,MATH,6,All,1,7.1
Stevens County,Northport School District,Northport Elementary School,SBA,MATH,7,All,,
Stevens County,Northport School District,Northport Elementary School,SBA,MATH,8,All,,
Stevens County,Northport School District,Northport High School,SBA,ELA,11,All,,
Stevens County,Northport School District,Northport High School,SBA,MATH,11,All,,
,,Northport Homelink Program,SBA,ELA,3,All,,
,,Northport Homelink Program,SBA,ELA,4,All,,
,,Northport Homelink Program,SBA,ELA,5,All,,
,,Northport Homelink Program,SBA,ELA,7,All,,
,,Northport Homelink Program,SBA,ELA,8,All,,
,,Northport Homelink Program,SBA,MATH,3,All,,
,,Northport Homelink Program,SBA,MATH,4,All,,
,,Northport Homelink Program,SBA,MATH,5,All,,
,,Northport Homelink Program,SBA,MATH,7,All,,
,,Northport Homelink Program,SBA,MATH,8,All,,
,,Northport Homelink Program,SBA,MATH,11,All,,
King County,Northshore School District,Northshore Jr High,SBA,ELA,7,All,186,80.8
King County,Northshore School District,Northshore Jr High,SBA,ELA,8,All,187,78.9
King County,Northshore School District,Northshore Jr High,SBA,MATH,7,All,167,72.6
King County,Northshore School District,Northshore Jr High,SBA,MATH,8,All,151,63.9
King County,Northshore School District,Northshore Networks,SBA,ELA,3,All,,
King County,Northshore School District,Northshore Networks,SBA,ELA,4,All,,
King County,Northshore School District,Northshore Networks,SBA,ELA,5,All,,
King County,Northshore School District,Northshore Networks,SBA,ELA,6,All,,
King County,Northshore School District,Northshore Networks,SBA,ELA,7,All,,
King County,Northshore School District,Northshore Networks,SBA,ELA,8,All,,
King County,Northshore School District,Northshore Networks,SBA,ELA,11,All,39,75
King County,Northshore School District,Northshore Networks,SBA,MATH,3,All,,
King County,Northshore School District,Northshore Networks,SBA,MATH,4,All,,
King County,Northshore School District,Northshore Networks,SBA,MATH,5,All,,
King County,Northshore School District,Northshore Networks,SBA,MATH,6,All,,
King County,Northshore School District,Northshore Networks,SBA,MATH,7,All,,
King County,Northshore School District,Northshore Networks,SBA,MATH,8,All,,
King County,Northshore School District,Northshore Networks,SBA,MATH,11,All,18,33.9
,,Northshore Online School,SBA,ELA,11,All,,
,,Northshore Online School,SBA,MATH,11,All,,
King County,Northshore School District,Northshore Special Services,SBA,ELA,5,All,,
King County,Northshore School District,Northshore Special Services,SBA,ELA,11,All,,
King County,Northshore School District,Northshore Special Services,SBA,MATH,5,All,,
King County,Northshore School District,Northshore Special Services,SBA,MATH,11,All,,
King County,Lake Washington School District,Northstar Middle School,SBA,ELA,6,All,28,93.3
King County,Lake Washington School District,Northstar Middle School,SBA,ELA,7,All,,
King County,Lake Washington School District,Northstar Middle School,SBA,ELA,8,All,,
King County,Lake Washington School District,Northstar Middle School,SBA,MATH,6,All,,
King County,Lake Washington School District,Northstar Middle School,SBA,MATH,7,All,,
King County,Lake Washington School District,Northstar Middle School,SBA,MATH,8,All,,
,,Northwest Career & Technical Academy,SBA,ELA,11,All,,
,,Northwest Career and Technical High School,SBA,ELA,11,All,,
,,Northwest Career and Technical High School,SBA,MATH,11,All,,
Pierce County,Puyallup School District,Northwood Elementary,SBA,ELA,3,All,37,52.1
Pierce County,Puyallup School District,Northwood Elementary,SBA,ELA,4,All,41,66.1
Pierce County,Puyallup School District,Northwood Elementary,SBA,ELA,5,All,30,66.6
Pierce County,Puyallup School District,Northwood Elementary,SBA,ELA,6,All,34,69.3
Pierce County,Puyallup School District,Northwood Elementary,SBA,MATH,3,All,43,60.5
Pierce County,Puyallup School District,Northwood Elementary,SBA,MATH,4,All,38,61.2
Pierce County,Puyallup School District,Northwood Elementary,SBA,MATH,5,All,21,45.6
Pierce County,Puyallup School District,Northwood Elementary,SBA,MATH,6,All,26,52
Spokane County,Mead School District,Northwood Middle School,SBA,ELA,7,All,283,76
King County,Kent School District,Northwood Middle School,SBA,ELA,7,All,241,75
King County,Kent School District,Northwood Middle School,SBA,ELA,8,All,252,76.8
Spokane County,Mead School District,Northwood Middle School,SBA,ELA,8,All,262,69.8
King County,Kent School District,Northwood Middle School,SBA,MATH,7,All,195,60.7
Spokane County,Mead School District,Northwood Middle School,SBA,MATH,7,All,250,67
King County,Kent School District,Northwood Middle School,SBA,MATH,8,All,208,63.4
Spokane County,Mead School District,Northwood Middle School,SBA,MATH,8,All,240,64
King County,Seattle Public Schools,Nova High School,SBA,ELA,11,All,53,65.4
King County,Seattle Public Schools,Nova High School,SBA,MATH,11,All,,
Yakima County,Toppenish School District,NW Allprep,SBA,ELA,3,All,,
Yakima County,Toppenish School District,NW Allprep,SBA,ELA,4,All,,
Yakima County,Toppenish School District,NW Allprep,SBA,ELA,5,All,,
Yakima County,Toppenish School District,NW Allprep,SBA,ELA,6,All,4,33.3
Yakima County,Toppenish School District,NW Allprep,SBA,ELA,7,All,,
Yakima County,Toppenish School District,NW Allprep,SBA,ELA,8,All,,
Yakima County,Toppenish School District,NW Allprep,SBA,ELA,11,All,23,41
Yakima County,Toppenish School District,NW Allprep,SBA,MATH,3,All,,
Yakima County,Toppenish School District,NW Allprep,SBA,MATH,4,All,,
Yakima County,Toppenish School District,NW Allprep,SBA,MATH,5,All,,
Yakima County,Toppenish School District,NW Allprep,SBA,MATH,6,All,1,8.3
Yakima County,Toppenish School District,NW Allprep,SBA,MATH,7,All,,
Yakima County,Toppenish School District,NW Allprep,SBA,MATH,8,All,,
Yakima County,Toppenish School District,NW Allprep,SBA,MATH,11,All,,
,,Oak Grove,SBA,ELA,3,All,,
,,Oak Grove,SBA,ELA,4,All,,
,,Oak Grove,SBA,ELA,5,All,,
,,Oak Grove,SBA,ELA,6,All,,
,,Oak Grove,SBA,MATH,3,All,,
,,Oak Grove,SBA,MATH,4,All,,
,,Oak Grove,SBA,MATH,5,All,,
,,Oak Grove,SBA,MATH,6,All,,
Island County,Oak Harbor School District,Oak Harbor Elementary,SBA,ELA,3,All,,
Island County,Oak Harbor School District,Oak Harbor Elementary,SBA,ELA,4,All,52,66.6
Island County,Oak Harbor School District,Oak Harbor Elementary,SBA,ELA,5,All,,
Island County,Oak Harbor School District,Oak Harbor Elementary,SBA,MATH,3,All,,
Island County,Oak Harbor School District,Oak Harbor Elementary,SBA,MATH,4,All,46,58.9
Island County,Oak Harbor School District,Oak Harbor Elementary,SBA,MATH,5,All,,
Island County,Oak Harbor School District,Oak Harbor High School,SBA,ELA,11,All,304,77.3
Island County,Oak Harbor School District,Oak Harbor High School,SBA,MATH,11,All,135,35.9
Island County,Oak Harbor School District,Oak Harbor Middle School,SBA,ELA,6,All,121,57.3
Island County,Oak Harbor School District,Oak Harbor Middle School,SBA,ELA,7,All,104,58.4
Island County,Oak Harbor School District,Oak Harbor Middle School,SBA,ELA,8,All,159,70
Island County,Oak Harbor School District,Oak Harbor Middle School,SBA,MATH,6,All,111,52.6
Island County,Oak Harbor School District,Oak Harbor Middle School,SBA,MATH,7,All,95,53.3
Island County,Oak Harbor School District,Oak Harbor Middle School,SBA,MATH,8,All,130,57.2
Snohomish County,Edmonds School District,Oak Heights Elementary,SBA,ELA,3,All,53,63.8
Snohomish County,Edmonds School District,Oak Heights Elementary,SBA,ELA,4,All,39,44.8
Snohomish County,Edmonds School District,Oak Heights Elementary,SBA,ELA,5,All,54,71
Snohomish County,Edmonds School District,Oak Heights Elementary,SBA,ELA,6,All,46,47.9
Snohomish County,Edmonds School District,Oak Heights Elementary,SBA,MATH,3,All,38,45.7
Snohomish County,Edmonds School District,Oak Heights Elementary,SBA,MATH,4,All,32,36.7
Snohomish County,Edmonds School District,Oak Heights Elementary,SBA,MATH,5,All,42,56.7
Snohomish County,Edmonds School District,Oak Heights Elementary,SBA,MATH,6,All,43,44.7
Pierce County,Clover Park School District,Oakbrook Elementary School,SBA,ELA,3,All,26,45.6
Pierce County,Clover Park School District,Oakbrook Elementary School,SBA,ELA,4,All,21,42
Pierce County,Clover Park School District,Oakbrook Elementary School,SBA,ELA,5,All,26,56.5
Pierce County,Clover Park School District,Oakbrook Elementary School,SBA,MATH,3,All,35,61.4
Pierce County,Clover Park School District,Oakbrook Elementary School,SBA,MATH,4,All,27,54
Pierce County,Clover Park School District,Oakbrook Elementary School,SBA,MATH,5,All,23,50
Whitman County,Oakesdale School District,Oakesdale Elementary School,SBA,ELA,3,All,,
Whitman County,Oakesdale School District,Oakesdale Elementary School,SBA,ELA,4,All,,
Whitman County,Oakesdale School District,Oakesdale Elementary School,SBA,ELA,5,All,,
Whitman County,Oakesdale School District,Oakesdale Elementary School,SBA,ELA,6,All,,
Whitman County,Oakesdale School District,Oakesdale Elementary School,SBA,ELA,7,All,,
Whitman County,Oakesdale School District,Oakesdale Elementary School,SBA,ELA,8,All,9,81.8
Whitman County,Oakesdale School District,Oakesdale Elementary School,SBA,MATH,3,All,,
Whitman County,Oakesdale School District,Oakesdale Elementary School,SBA,MATH,4,All,,
Whitman County,Oakesdale School District,Oakesdale Elementary School,SBA,MATH,5,All,,
Whitman County,Oakesdale School District,Oakesdale Elementary School,SBA,MATH,6,All,,
Whitman County,Oakesdale School District,Oakesdale Elementary School,SBA,MATH,7,All,,
Whitman County,Oakesdale School District,Oakesdale Elementary School,SBA,MATH,8,All,6,54.5
Whitman County,Oakesdale School District,Oakesdale High School,SBA,ELA,11,All,,
Whitman County,Oakesdale School District,Oakesdale High School,SBA,MATH,11,All,,
Mason County,Shelton School District,Oakland Bay Junior High School,SBA,ELA,8,All,,
Mason County,Shelton School District,Oakland Bay Junior High School,SBA,MATH,8,All,,
Pierce County,Tacoma School District,Oakland High School,SBA,ELA,11,All,28,36.8
Pierce County,Tacoma School District,Oakland High School,SBA,MATH,11,All,,
,,Oakridge Group Home,SBA,ELA,11,All,,
,,Oakridge Group Home,SBA,MATH,11,All,,
Lewis County,Centralia School District,Oakview Elementary School,SBA,ELA,4,All,77,49.6
Lewis County,Centralia School District,Oakview Elementary School,SBA,ELA,5,All,59,46
Lewis County,Centralia School District,Oakview Elementary School,SBA,ELA,6,All,53,41
Lewis County,Centralia School District,Oakview Elementary School,SBA,MATH,4,All,80,51.6
Lewis County,Centralia School District,Oakview Elementary School,SBA,MATH,5,All,38,29.6
Lewis County,Centralia School District,Oakview Elementary School,SBA,MATH,6,All,44,34.1
Grays Harbor County,Oakville School District,Oakville Elementary,SBA,ELA,3,All,7,41.1
Grays Harbor County,Oakville School District,Oakville Elementary,SBA,ELA,4,All,2,12.5
Grays Harbor County,Oakville School District,Oakville Elementary,SBA,ELA,5,All,5,20.8
Grays Harbor County,Oakville School District,Oakville Elementary,SBA,ELA,6,All,4,26.6
Grays Harbor County,Oakville School District,Oakville Elementary,SBA,MATH,3,All,7,41.1
Grays Harbor County,Oakville School District,Oakville Elementary,SBA,MATH,4,All,2,12.5
Grays Harbor County,Oakville School District,Oakville Elementary,SBA,MATH,5,All,4,16.6
Grays Harbor County,Oakville School District,Oakville Elementary,SBA,MATH,6,All,5,33.3
Grays Harbor County,Oakville School District,Oakville High School,SBA,ELA,7,All,8,57.1
Grays Harbor County,Oakville School District,Oakville High School,SBA,ELA,8,All,3,27.2
Grays Harbor County,Oakville School District,Oakville High School,SBA,ELA,11,All,,
Grays Harbor County,Oakville School District,Oakville High School,SBA,MATH,7,All,6,42.8
Grays Harbor County,Oakville School District,Oakville High School,SBA,MATH,8,All,,
Grays Harbor County,Oakville School District,Oakville High School,SBA,MATH,11,All,,
,,OASIS K-12,SBA,ELA,3,All,12,24.4
,,OASIS K-12,SBA,ELA,4,All,11,29.7
,,OASIS K-12,SBA,ELA,5,All,20,37.7
,,OASIS K-12,SBA,ELA,6,All,11,31.4
,,OASIS K-12,SBA,ELA,7,All,14,38.8
,,OASIS K-12,SBA,ELA,8,All,13,39.3
,,OASIS K-12,SBA,ELA,11,All,5,33.3
,,OASIS K-12,SBA,MATH,3,All,12,23.5
,,OASIS K-12,SBA,MATH,4,All,9,24.3
,,OASIS K-12,SBA,MATH,5,All,14,25.9
,,OASIS K-12,SBA,MATH,6,All,6,17.1
,,OASIS K-12,SBA,MATH,7,All,11,30.5
,,OASIS K-12,SBA,MATH,8,All,7,21.2
,,OASIS K-12,SBA,MATH,11,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,ELA,3,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,ELA,4,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,ELA,5,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,ELA,6,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,ELA,7,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,ELA,8,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,ELA,11,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,MATH,3,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,MATH,4,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,MATH,5,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,MATH,6,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,MATH,7,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,MATH,8,All,,
Jefferson County,Port Townsend School District,OCEAN,SBA,MATH,11,All,,
Pacific County,Ocean Beach School District,Ocean Park Elementary,SBA,ELA,3,All,15,36.5
Pacific County,Ocean Beach School District,Ocean Park Elementary,SBA,ELA,4,All,5,16.6
Pacific County,Ocean Beach School District,Ocean Park Elementary,SBA,MATH,3,All,9,22.5
Pacific County,Ocean Beach School District,Ocean Park Elementary,SBA,MATH,4,All,2,6.6
Grays Harbor County,North Beach School District,Ocean Shores Elementary,SBA,ELA,3,All,7,23.3
Grays Harbor County,North Beach School District,Ocean Shores Elementary,SBA,ELA,4,All,17,73.9
Grays Harbor County,North Beach School District,Ocean Shores Elementary,SBA,ELA,5,All,15,46.8
Grays Harbor County,North Beach School District,Ocean Shores Elementary,SBA,ELA,6,All,13,32.5
Grays Harbor County,North Beach School District,Ocean Shores Elementary,SBA,MATH,3,All,10,33.3
Grays Harbor County,North Beach School District,Ocean Shores Elementary,SBA,MATH,4,All,19,79.1
Grays Harbor County,North Beach School District,Ocean Shores Elementary,SBA,MATH,5,All,19,59.3
Grays Harbor County,North Beach School District,Ocean Shores Elementary,SBA,MATH,6,All,12,30
Grays Harbor County,Ocosta School District,Ocosta Elementary School,SBA,ELA,3,All,26,60.4
Grays Harbor County,Ocosta School District,Ocosta Elementary School,SBA,ELA,4,All,24,48
Grays Harbor County,Ocosta School District,Ocosta Elementary School,SBA,ELA,5,All,22,45.8
Grays Harbor County,Ocosta School District,Ocosta Elementary School,SBA,ELA,6,All,25,56.8
Grays Harbor County,Ocosta School District,Ocosta Elementary School,SBA,MATH,3,All,32,74.4
Grays Harbor County,Ocosta School District,Ocosta Elementary School,SBA,MATH,4,All,25,50
Grays Harbor County,Ocosta School District,Ocosta Elementary School,SBA,MATH,5,All,20,41.6
Grays Harbor County,Ocosta School District,Ocosta Elementary School,SBA,MATH,6,All,19,43.1
Grays Harbor County,Ocosta School District,Ocosta Junior - Senior High,SBA,ELA,7,All,29,51.7
Grays Harbor County,Ocosta School District,Ocosta Junior - Senior High,SBA,ELA,8,All,28,56
Grays Harbor County,Ocosta School District,Ocosta Junior - Senior High,SBA,ELA,11,All,35,77.7
Grays Harbor County,Ocosta School District,Ocosta Junior - Senior High,SBA,MATH,7,All,26,46.4
Grays Harbor County,Ocosta School District,Ocosta Junior - Senior High,SBA,MATH,8,All,16,32
Grays Harbor County,Ocosta School District,Ocosta Junior - Senior High,SBA,MATH,11,All,9,23
Lincoln County,Odessa School District,Odessa High School,SBA,ELA,7,All,8,42.1
Lincoln County,Odessa School District,Odessa High School,SBA,ELA,8,All,11,44
Lincoln County,Odessa School District,Odessa High School,SBA,ELA,11,All,,
Lincoln County,Odessa School District,Odessa High School,SBA,MATH,7,All,6,31.5
Lincoln County,Odessa School District,Odessa High School,SBA,MATH,8,All,9,36
Lincoln County,Odessa School District,Odessa High School,SBA,MATH,11,All,10,52.6
King County,Bellevue School District,Odle Middle School,SBA,ELA,6,All,267,85.3
King County,Bellevue School District,Odle Middle School,SBA,ELA,7,All,239,82.1
King County,Bellevue School District,Odle Middle School,SBA,ELA,8,All,234,86.6
King County,Bellevue School District,Odle Middle School,SBA,MATH,6,All,250,79.8
King County,Bellevue School District,Odle Middle School,SBA,MATH,7,All,234,80.4
King County,Bellevue School District,Odle Middle School,SBA,MATH,8,All,216,79.7
Snohomish County,Mukilteo School District,Odyssey Elementary,SBA,ELA,3,All,70,58.8
Snohomish County,Mukilteo School District,Odyssey Elementary,SBA,ELA,4,All,73,72.2
Snohomish County,Mukilteo School District,Odyssey Elementary,SBA,ELA,5,All,84,78.5
Snohomish County,Mukilteo School District,Odyssey Elementary,SBA,MATH,3,All,83,69.7
Snohomish County,Mukilteo School District,Odyssey Elementary,SBA,MATH,4,All,73,72.2
Snohomish County,Mukilteo School District,Odyssey Elementary,SBA,MATH,5,All,80,75.4
Kitsap County,Bainbridge Island School District,Odyssey Multiage Program,SBA,ELA,3,All,,
Kitsap County,Bainbridge Island School District,Odyssey Multiage Program,SBA,ELA,4,All,,
Kitsap County,Bainbridge Island School District,Odyssey Multiage Program,SBA,ELA,5,All,13,92.8
Kitsap County,Bainbridge Island School District,Odyssey Multiage Program,SBA,ELA,6,All,,
Kitsap County,Bainbridge Island School District,Odyssey Multiage Program,SBA,ELA,7,All,,
Kitsap County,Bainbridge Island School District,Odyssey Multiage Program,SBA,ELA,8,All,,
Kitsap County,Bainbridge Island School District,Odyssey Multiage Program,SBA,MATH,3,All,,
Kitsap County,Bainbridge Island School District,Odyssey Multiage Program,SBA,MATH,4,All,,
Kitsap County,Bainbridge Island School District,Odyssey Multiage Program,SBA,MATH,5,All,9,64.2
Kitsap County,Bainbridge Island School District,Odyssey Multiage Program,SBA,MATH,6,All,,
Kitsap County,Bainbridge Island School District,Odyssey Multiage Program,SBA,MATH,7,All,,
Kitsap County,Bainbridge Island School District,Odyssey Multiage Program,SBA,MATH,8,All,,
