County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
,,Tacoma Pierce County Education Center,SBA,MATH,11,All,,
Pierce County,Tacoma School District,Tacoma School of the Arts,SBA,ELA,11,All,123,75
Pierce County,Tacoma School District,Tacoma School of the Arts,SBA,MATH,11,All,34,21.1
Grays Harbor County,Taholah School District,Taholah Elementary & Middle School,SBA,ELA,3,All,,
Grays Harbor County,Taholah School District,Taholah Elementary & Middle School,SBA,ELA,4,All,,
Grays Harbor County,Taholah School District,Taholah Elementary & Middle School,SBA,ELA,5,All,,
Grays Harbor County,Taholah School District,Taholah Elementary & Middle School,SBA,ELA,6,All,,
Grays Harbor County,Taholah School District,Taholah Elementary & Middle School,SBA,ELA,7,All,3,18.7
Grays Harbor County,Taholah School District,Taholah Elementary & Middle School,SBA,ELA,8,All,2,13.3
Grays Harbor County,Taholah School District,Taholah Elementary & Middle School,SBA,MATH,3,All,,
Grays Harbor County,Taholah School District,Taholah Elementary & Middle School,SBA,MATH,4,All,,
Grays Harbor County,Taholah School District,Taholah Elementary & Middle School,SBA,MATH,5,All,,
Grays Harbor County,Taholah School District,Taholah Elementary & Middle School,SBA,MATH,6,All,,
Grays Harbor County,Taholah School District,Taholah Elementary & Middle School,SBA,MATH,7,All,,
Grays Harbor County,Taholah School District,Taholah Elementary & Middle School,SBA,MATH,8,All,1,6.6
Grays Harbor County,Taholah School District,Taholah High School,SBA,ELA,11,All,,
Grays Harbor County,Taholah School District,Taholah High School,SBA,MATH,11,All,,
King County,Tahoma School District,Tahoma Jr High,SBA,ELA,7,All,,
King County,Tahoma School District,Tahoma Jr High,SBA,ELA,8,All,,
King County,Tahoma School District,Tahoma Jr High,SBA,MATH,7,All,,
King County,Tahoma School District,Tahoma Jr High,SBA,MATH,8,All,,
King County,Tahoma School District,Tahoma Middle School,SBA,ELA,6,All,225,75
King County,Tahoma School District,Tahoma Middle School,SBA,ELA,7,All,,
King County,Tahoma School District,Tahoma Middle School,SBA,ELA,8,All,,
King County,Tahoma School District,Tahoma Middle School,SBA,MATH,6,All,209,69.6
King County,Tahoma School District,Tahoma Middle School,SBA,MATH,7,All,,
King County,Tahoma School District,Tahoma Middle School,SBA,MATH,8,All,,
King County,Tahoma School District,Tahoma Senior High School,SBA,ELA,11,All,529,87.8
King County,Tahoma School District,Tahoma Senior High School,SBA,MATH,11,All,293,48.9
King County,Renton School District,Talbot Hill Elementary School,SBA,ELA,3,All,40,42.5
King County,Renton School District,Talbot Hill Elementary School,SBA,ELA,4,All,47,53.4
King County,Renton School District,Talbot Hill Elementary School,SBA,ELA,5,All,56,60.2
King County,Renton School District,Talbot Hill Elementary School,SBA,MATH,3,All,50,54.3
King County,Renton School District,Talbot Hill Elementary School,SBA,MATH,4,All,51,57.9
King County,Renton School District,Talbot Hill Elementary School,SBA,MATH,5,All,44,47.3
King County,Renton School District,Talley High School,SBA,ELA,11,All,38,50.6
King County,Renton School District,Talley High School,SBA,MATH,11,All,6,8.3
Benton County,Richland School District,Tapteal Elementary School,SBA,ELA,3,All,52,54.1
Benton County,Richland School District,Tapteal Elementary School,SBA,ELA,4,All,53,53.5
Benton County,Richland School District,Tapteal Elementary School,SBA,ELA,5,All,71,65.1
Benton County,Richland School District,Tapteal Elementary School,SBA,MATH,3,All,56,58.3
Benton County,Richland School District,Tapteal Elementary School,SBA,MATH,4,All,63,63.6
Benton County,Richland School District,Tapteal Elementary School,SBA,MATH,5,All,63,57.7
Cowlitz County,Woodland School District,TEAM High School,SBA,ELA,11,All,,
Cowlitz County,Woodland School District,TEAM High School,SBA,MATH,11,All,,
King County,Highline School District,Technology - Engineering & Communications,SBA,ELA,11,All,64,80
King County,Highline School District,Technology - Engineering & Communications,SBA,MATH,11,All,34,43
King County,Federal Way School District,Technology Access Foundation Academy,SBA,ELA,6,All,29,56.8
King County,Federal Way School District,Technology Access Foundation Academy,SBA,ELA,7,All,37,72.5
King County,Federal Way School District,Technology Access Foundation Academy,SBA,ELA,8,All,36,72
King County,Federal Way School District,Technology Access Foundation Academy,SBA,ELA,11,All,,
King County,Federal Way School District,Technology Access Foundation Academy,SBA,MATH,6,All,27,52.9
King County,Federal Way School District,Technology Access Foundation Academy,SBA,MATH,7,All,22,43.1
King County,Federal Way School District,Technology Access Foundation Academy,SBA,MATH,8,All,21,42
King County,Federal Way School District,Technology Access Foundation Academy,SBA,MATH,11,All,,
Whitman County,Tekoa School District,Tekoa Elementary School,SBA,ELA,3,All,7,70
Whitman County,Tekoa School District,Tekoa Elementary School,SBA,ELA,4,All,9,81.8
Whitman County,Tekoa School District,Tekoa Elementary School,SBA,ELA,5,All,6,40
Whitman County,Tekoa School District,Tekoa Elementary School,SBA,ELA,6,All,12,54.5
Whitman County,Tekoa School District,Tekoa Elementary School,SBA,MATH,3,All,7,70
Whitman County,Tekoa School District,Tekoa Elementary School,SBA,MATH,4,All,9,81.8
Whitman County,Tekoa School District,Tekoa Elementary School,SBA,MATH,5,All,7,46.6
Whitman County,Tekoa School District,Tekoa Elementary School,SBA,MATH,6,All,10,45.4
Whitman County,Tekoa School District,Tekoa High School,SBA,ELA,7,All,7,35
Whitman County,Tekoa School District,Tekoa High School,SBA,ELA,8,All,12,60
Whitman County,Tekoa School District,Tekoa High School,SBA,ELA,11,All,,
Whitman County,Tekoa School District,Tekoa High School,SBA,MATH,7,All,4,20
Whitman County,Tekoa School District,Tekoa High School,SBA,MATH,8,All,7,35
Whitman County,Tekoa School District,Tekoa High School,SBA,MATH,11,All,,
Thurston County,Tenino School District,Tenino Elementary School,SBA,ELA,3,All,34,43.5
Thurston County,Tenino School District,Tenino Elementary School,SBA,ELA,4,All,54,47.3
Thurston County,Tenino School District,Tenino Elementary School,SBA,ELA,5,All,59,59
Thurston County,Tenino School District,Tenino Elementary School,SBA,MATH,3,All,35,44.8
Thurston County,Tenino School District,Tenino Elementary School,SBA,MATH,4,All,54,47.3
Thurston County,Tenino School District,Tenino Elementary School,SBA,MATH,5,All,48,48
Thurston County,Tenino School District,Tenino High School,SBA,ELA,11,All,52,62.6
Thurston County,Tenino School District,Tenino High School,SBA,MATH,11,All,13,15.6
Thurston County,Tenino School District,Tenino Middle School,SBA,ELA,6,All,37,40.2
Thurston County,Tenino School District,Tenino Middle School,SBA,ELA,7,All,48,49.4
Thurston County,Tenino School District,Tenino Middle School,SBA,ELA,8,All,38,50.6
Thurston County,Tenino School District,Tenino Middle School,SBA,MATH,6,All,35,38
Thurston County,Tenino School District,Tenino Middle School,SBA,MATH,7,All,26,27.3
Thurston County,Tenino School District,Tenino Middle School,SBA,MATH,8,All,35,46.6
King County,Auburn School District,Terminal Park Elementary School,SBA,ELA,3,All,31,40.2
King County,Auburn School District,Terminal Park Elementary School,SBA,ELA,4,All,39,49.3
King County,Auburn School District,Terminal Park Elementary School,SBA,ELA,5,All,43,54.4
King County,Auburn School District,Terminal Park Elementary School,SBA,MATH,3,All,41,53.2
King County,Auburn School District,Terminal Park Elementary School,SBA,MATH,4,All,38,48.1
King County,Auburn School District,Terminal Park Elementary School,SBA,MATH,5,All,47,59.4
Yakima County,East Valley School District (Yakima),Terrace Heights Elementary,SBA,ELA,3,All,57,64.7
Yakima County,East Valley School District (Yakima),Terrace Heights Elementary,SBA,ELA,4,All,54,62
Yakima County,East Valley School District (Yakima),Terrace Heights Elementary,SBA,ELA,5,All,53,61.6
Yakima County,East Valley School District (Yakima),Terrace Heights Elementary,SBA,MATH,3,All,57,64.7
Yakima County,East Valley School District (Yakima),Terrace Heights Elementary,SBA,MATH,4,All,51,58.6
Yakima County,East Valley School District (Yakima),Terrace Heights Elementary,SBA,MATH,5,All,44,51.1
Snohomish County,Edmonds School District,Terrace Park Elementary,SBA,ELA,3,All,16,39
Snohomish County,Edmonds School District,Terrace Park Elementary,SBA,ELA,4,All,23,52.2
Snohomish County,Edmonds School District,Terrace Park Elementary,SBA,ELA,5,All,20,41.6
Snohomish County,Edmonds School District,Terrace Park Elementary,SBA,ELA,6,All,25,59.5
Snohomish County,Edmonds School District,Terrace Park Elementary,SBA,MATH,3,All,20,48.7
Snohomish County,Edmonds School District,Terrace Park Elementary,SBA,MATH,4,All,30,66.6
Snohomish County,Edmonds School District,Terrace Park Elementary,SBA,MATH,5,All,17,36.1
Snohomish County,Edmonds School District,Terrace Park Elementary,SBA,MATH,6,All,22,53.6
King County,Lake Washington School District,Tesla STEM High School,SBA,ELA,11,All,,
King County,Lake Washington School District,Tesla STEM High School,SBA,MATH,11,All,134,93
King County,Seattle Public Schools,The Center School,SBA,ELA,11,All,,
King County,Seattle Public Schools,The Center School,SBA,MATH,11,All,26,36.1
Spokane County,Spokane School District,The Community School,SBA,ELA,11,All,,
Spokane County,Spokane School District,The Community School,SBA,MATH,11,All,14,33.3
,,The Healing Lodge,SBA,ELA,7,All,,
,,The Healing Lodge,SBA,ELA,8,All,,
,,The Healing Lodge,SBA,MATH,7,All,,
,,The Healing Lodge,SBA,MATH,8,All,,
King County,Federal Way School District,Thomas Jefferson High School,SBA,ELA,11,All,,
King County,Federal Way School District,Thomas Jefferson High School,SBA,MATH,11,All,101,26
Yakima County,Grandview School District,Thompson Elementary School,SBA,ELA,3,All,34,34.3
Yakima County,Grandview School District,Thompson Elementary School,SBA,ELA,4,All,40,38
Yakima County,Grandview School District,Thompson Elementary School,SBA,ELA,5,All,27,33.3
Yakima County,Grandview School District,Thompson Elementary School,SBA,MATH,3,All,59,59.5
Yakima County,Grandview School District,Thompson Elementary School,SBA,MATH,4,All,52,49
Yakima County,Grandview School District,Thompson Elementary School,SBA,MATH,5,All,34,41.9
King County,Lake Washington School District,Thoreau Elementary,SBA,ELA,3,All,61,85.9
King County,Lake Washington School District,Thoreau Elementary,SBA,ELA,4,All,61,83.5
King County,Lake Washington School District,Thoreau Elementary,SBA,ELA,5,All,,
King County,Lake Washington School District,Thoreau Elementary,SBA,MATH,3,All,57,80.2
King County,Lake Washington School District,Thoreau Elementary,SBA,MATH,4,All,50,68.4
King County,Lake Washington School District,Thoreau Elementary,SBA,MATH,5,All,49,77.7
King County,Tukwila School District,Thorndyke Elementary,SBA,ELA,3,All,20,33.8
King County,Tukwila School District,Thorndyke Elementary,SBA,ELA,4,All,26,37.6
King County,Tukwila School District,Thorndyke Elementary,SBA,ELA,5,All,27,60
King County,Tukwila School District,Thorndyke Elementary,SBA,MATH,3,All,23,37.7
King County,Tukwila School District,Thorndyke Elementary,SBA,MATH,4,All,29,42
King County,Tukwila School District,Thorndyke Elementary,SBA,MATH,5,All,15,33.3
King County,Seattle Public Schools,Thornton Creek Elementary School,SBA,ELA,3,All,20,27.3
King County,Seattle Public Schools,Thornton Creek Elementary School,SBA,ELA,4,All,34,61.8
King County,Seattle Public Schools,Thornton Creek Elementary School,SBA,ELA,5,All,56,78.8
King County,Seattle Public Schools,Thornton Creek Elementary School,SBA,MATH,3,All,20,27.3
King County,Seattle Public Schools,Thornton Creek Elementary School,SBA,MATH,4,All,35,62.5
King County,Seattle Public Schools,Thornton Creek Elementary School,SBA,MATH,5,All,49,69
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,ELA,3,All,10,71.4
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,ELA,4,All,5,41.6
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,ELA,5,All,,
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,ELA,6,All,5,41.6
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,ELA,7,All,,
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,ELA,8,All,6,42.8
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,ELA,11,All,,
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,MATH,3,All,10,71.4
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,MATH,4,All,6,50
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,MATH,5,All,5,50
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,MATH,6,All,4,33.3
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,MATH,7,All,5,45.4
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,MATH,8,All,5,35.7
Kittitas County,Thorp School District,Thorp Elem & Jr Sr High,SBA,MATH,11,All,,
Benton County,Richland School District,Three Rivers Home Link,SBA,ELA,3,All,6,27.2
Benton County,Richland School District,Three Rivers Home Link,SBA,ELA,4,All,16,37.2
Benton County,Richland School District,Three Rivers Home Link,SBA,ELA,5,All,,
Benton County,Richland School District,Three Rivers Home Link,SBA,ELA,6,All,14,43.7
Benton County,Richland School District,Three Rivers Home Link,SBA,ELA,7,All,20,55.5
Benton County,Richland School District,Three Rivers Home Link,SBA,ELA,8,All,19,54.2
Benton County,Richland School District,Three Rivers Home Link,SBA,ELA,11,All,,
Benton County,Richland School District,Three Rivers Home Link,SBA,MATH,3,All,5,22.7
Benton County,Richland School District,Three Rivers Home Link,SBA,MATH,4,All,17,39.5
Benton County,Richland School District,Three Rivers Home Link,SBA,MATH,5,All,,
Benton County,Richland School District,Three Rivers Home Link,SBA,MATH,6,All,12,37.5
Benton County,Richland School District,Three Rivers Home Link,SBA,MATH,7,All,20,55.5
Benton County,Richland School District,Three Rivers Home Link,SBA,MATH,8,All,21,60
Benton County,Richland School District,Three Rivers Home Link,SBA,MATH,11,All,6,42.8
Spokane County,Cheney School District,Three Springs High School,SBA,ELA,11,All,,
Spokane County,Cheney School District,Three Springs High School,SBA,MATH,11,All,,
King County,Enumclaw School District,Thunder Mountain Middle School,SBA,ELA,6,All,,
King County,Enumclaw School District,Thunder Mountain Middle School,SBA,ELA,7,All,93,57.4
King County,Enumclaw School District,Thunder Mountain Middle School,SBA,ELA,8,All,103,64.7
King County,Enumclaw School District,Thunder Mountain Middle School,SBA,MATH,6,All,,
King County,Enumclaw School District,Thunder Mountain Middle School,SBA,MATH,7,All,67,41.3
King County,Enumclaw School District,Thunder Mountain Middle School,SBA,MATH,8,All,88,55.6
King County,Seattle Public Schools,Thurgood Marshall Elementary,SBA,ELA,3,All,70,73.6
King County,Seattle Public Schools,Thurgood Marshall Elementary,SBA,ELA,4,All,90,78.2
King County,Seattle Public Schools,Thurgood Marshall Elementary,SBA,ELA,5,All,104,84.5
King County,Seattle Public Schools,Thurgood Marshall Elementary,SBA,MATH,3,All,69,72.6
King County,Seattle Public Schools,Thurgood Marshall Elementary,SBA,MATH,4,All,100,86.9
King County,Seattle Public Schools,Thurgood Marshall Elementary,SBA,MATH,5,All,101,82.1
Thurston County,Olympia School District,Thurgood Marshall Middle School,SBA,ELA,6,All,86,62.3
Thurston County,Olympia School District,Thurgood Marshall Middle School,SBA,ELA,7,All,72,72.7
Thurston County,Olympia School District,Thurgood Marshall Middle School,SBA,ELA,8,All,89,65.9
Thurston County,Olympia School District,Thurgood Marshall Middle School,SBA,MATH,6,All,71,51.4
Thurston County,Olympia School District,Thurgood Marshall Middle School,SBA,MATH,7,All,74,74.7
Thurston County,Olympia School District,Thurgood Marshall Middle School,SBA,MATH,8,All,83,61.4
Yakima County,Highland School District,Tieton Intermediate School,SBA,ELA,4,All,42,45.6
Yakima County,Highland School District,Tieton Intermediate School,SBA,ELA,5,All,55,57.2
Yakima County,Highland School District,Tieton Intermediate School,SBA,ELA,6,All,37,44
Yakima County,Highland School District,Tieton Intermediate School,SBA,ELA,7,All,,
Yakima County,Highland School District,Tieton Intermediate School,SBA,MATH,4,All,48,51.6
Yakima County,Highland School District,Tieton Intermediate School,SBA,MATH,5,All,47,48.9
Yakima County,Highland School District,Tieton Intermediate School,SBA,MATH,6,All,40,47
Yakima County,Highland School District,Tieton Intermediate School,SBA,MATH,7,All,,
King County,Renton School District,Tiffany Park Elementary School,SBA,ELA,3,All,43,57.3
King County,Renton School District,Tiffany Park Elementary School,SBA,ELA,4,All,43,56.5
King County,Renton School District,Tiffany Park Elementary School,SBA,ELA,5,All,49,72
King County,Renton School District,Tiffany Park Elementary School,SBA,MATH,3,All,49,65.3
King County,Renton School District,Tiffany Park Elementary School,SBA,MATH,4,All,39,51.3
King County,Renton School District,Tiffany Park Elementary School,SBA,MATH,5,All,34,50
Pierce County,Clover Park School District,Tillicum Elementary School,SBA,ELA,3,All,19,35.1
Pierce County,Clover Park School District,Tillicum Elementary School,SBA,ELA,4,All,19,30.6
Pierce County,Clover Park School District,Tillicum Elementary School,SBA,ELA,5,All,16,25.3
Pierce County,Clover Park School District,Tillicum Elementary School,SBA,MATH,3,All,20,37
Pierce County,Clover Park School District,Tillicum Elementary School,SBA,MATH,4,All,16,25.8
Pierce County,Clover Park School District,Tillicum Elementary School,SBA,MATH,5,All,9,14.2
King County,Bellevue School District,Tillicum Middle School,SBA,ELA,6,All,161,69.6
King County,Bellevue School District,Tillicum Middle School,SBA,ELA,7,All,151,80.3
King County,Bellevue School District,Tillicum Middle School,SBA,ELA,8,All,172,72.5
King County,Bellevue School District,Tillicum Middle School,SBA,MATH,5,All,,
King County,Bellevue School District,Tillicum Middle School,SBA,MATH,6,All,167,72.2
King County,Bellevue School District,Tillicum Middle School,SBA,MATH,7,All,140,74
King County,Bellevue School District,Tillicum Middle School,SBA,MATH,8,All,156,65.8
King County,Snoqualmie Valley School District,Timber Ridge Elementary School,SBA,ELA,3,All,73,81.1
King County,Snoqualmie Valley School District,Timber Ridge Elementary School,SBA,ELA,4,All,78,78.7
King County,Snoqualmie Valley School District,Timber Ridge Elementary School,SBA,ELA,5,All,,
King County,Snoqualmie Valley School District,Timber Ridge Elementary School,SBA,MATH,3,All,71,78.8
King County,Snoqualmie Valley School District,Timber Ridge Elementary School,SBA,MATH,4,All,80,80
King County,Snoqualmie Valley School District,Timber Ridge Elementary School,SBA,MATH,5,All,,
King County,Northshore School District,Timbercrest Middle School,SBA,ELA,7,All,195,85.5
King County,Northshore School District,Timbercrest Middle School,SBA,ELA,8,All,215,79.6
King County,Northshore School District,Timbercrest Middle School,SBA,MATH,7,All,174,76.3
King County,Northshore School District,Timbercrest Middle School,SBA,MATH,8,All,196,72.5
Thurston County,North Thurston Public Schools,Timberline High School,SBA,ELA,11,All,316,79.5
Thurston County,North Thurston Public Schools,Timberline High School,SBA,MATH,11,All,111,27.9
King County,Federal Way School District,Todd Beamer High School,SBA,ELA,11,All,,
King County,Federal Way School District,Todd Beamer High School,SBA,MATH,11,All,106,26.6
Lewis County,Toledo School District,Toledo Elementary School,SBA,ELA,3,All,40,65.5
Lewis County,Toledo School District,Toledo Elementary School,SBA,ELA,4,All,26,54.1
Lewis County,Toledo School District,Toledo Elementary School,SBA,ELA,5,All,38,63.3
Lewis County,Toledo School District,Toledo Elementary School,SBA,MATH,3,All,49,80.3
Lewis County,Toledo School District,Toledo Elementary School,SBA,MATH,4,All,24,50
Lewis County,Toledo School District,Toledo Elementary School,SBA,MATH,5,All,41,67.2
Lewis County,Toledo School District,Toledo High School,SBA,ELA,11,All,,
Lewis County,Toledo School District,Toledo High School,SBA,MATH,11,All,10,16.3
Lewis County,Toledo School District,Toledo Middle School,SBA,ELA,6,All,30,50.8
Lewis County,Toledo School District,Toledo Middle School,SBA,ELA,7,All,,
Lewis County,Toledo School District,Toledo Middle School,SBA,ELA,8,All,,
Lewis County,Toledo School District,Toledo Middle School,SBA,MATH,6,All,29,49.1
Lewis County,Toledo School District,Toledo Middle School,SBA,MATH,7,All,,
Lewis County,Toledo School District,Toledo Middle School,SBA,MATH,8,All,,
King County,Riverview School District,Tolt Middle School,SBA,ELA,6,All,185,66
King County,Riverview School District,Tolt Middle School,SBA,ELA,7,All,148,67.5
King County,Riverview School District,Tolt Middle School,SBA,ELA,8,All,177,73.4
King County,Riverview School District,Tolt Middle School,SBA,MATH,6,All,155,55.3
King County,Riverview School District,Tolt Middle School,SBA,MATH,7,All,124,56.6
King County,Riverview School District,Tolt Middle School,SBA,MATH,8,All,147,60.9
Okanogan County,Tonasket School District,Tonasket Elementary School,SBA,ELA,3,All,41,46
Okanogan County,Tonasket School District,Tonasket Elementary School,SBA,ELA,4,All,46,50
Okanogan County,Tonasket School District,Tonasket Elementary School,SBA,ELA,5,All,44,41.1
Okanogan County,Tonasket School District,Tonasket Elementary School,SBA,MATH,3,All,42,47.7
Okanogan County,Tonasket School District,Tonasket Elementary School,SBA,MATH,4,All,48,52.1
Okanogan County,Tonasket School District,Tonasket Elementary School,SBA,MATH,5,All,39,36.4
Okanogan County,Tonasket School District,Tonasket High School,SBA,ELA,11,All,52,65
Okanogan County,Tonasket School District,Tonasket High School,SBA,MATH,11,All,21,26.2
Okanogan County,Tonasket School District,Tonasket Middle School,SBA,ELA,6,All,32,32.9
Okanogan County,Tonasket School District,Tonasket Middle School,SBA,ELA,7,All,62,69.6
Okanogan County,Tonasket School District,Tonasket Middle School,SBA,ELA,8,All,45,55.5
Okanogan County,Tonasket School District,Tonasket Middle School,SBA,MATH,6,All,27,27.8
Okanogan County,Tonasket School District,Tonasket Middle School,SBA,MATH,7,All,40,44.9
Okanogan County,Tonasket School District,Tonasket Middle School,SBA,MATH,8,All,34,41.9
Yakima County,Toppenish School District,Toppenish High School,SBA,ELA,7,All,,
Yakima County,Toppenish School District,Toppenish High School,SBA,ELA,11,All,130,62.2
Yakima County,Toppenish School District,Toppenish High School,SBA,MATH,7,All,,
Yakima County,Toppenish School District,Toppenish High School,SBA,MATH,11,All,25,12
Yakima County,Toppenish School District,Toppenish Middle School,SBA,ELA,6,All,53,17.7
Yakima County,Toppenish School District,Toppenish Middle School,SBA,ELA,7,All,51,18.4
Yakima County,Toppenish School District,Toppenish Middle School,SBA,ELA,8,All,72,24.8
Yakima County,Toppenish School District,Toppenish Middle School,SBA,MATH,6,All,45,15.1
Yakima County,Toppenish School District,Toppenish Middle School,SBA,MATH,7,All,55,20
Yakima County,Toppenish School District,Toppenish Middle School,SBA,MATH,8,All,50,17.1
King County,Seattle Public Schools,Tops K-8 School,SBA,ELA,3,All,26,57.7
King County,Seattle Public Schools,Tops K-8 School,SBA,ELA,4,All,39,68.4
King County,Seattle Public Schools,Tops K-8 School,SBA,ELA,5,All,43,76.7
King County,Seattle Public Schools,Tops K-8 School,SBA,ELA,6,All,38,66.6
King County,Seattle Public Schools,Tops K-8 School,SBA,ELA,7,All,38,71.6
King County,Seattle Public Schools,Tops K-8 School,SBA,ELA,8,All,44,77.1
King County,Seattle Public Schools,Tops K-8 School,SBA,MATH,3,All,29,64.4
King County,Seattle Public Schools,Tops K-8 School,SBA,MATH,4,All,38,66.6
King County,Seattle Public Schools,Tops K-8 School,SBA,MATH,5,All,36,64.2
King County,Seattle Public Schools,Tops K-8 School,SBA,MATH,6,All,40,70.1
King County,Seattle Public Schools,Tops K-8 School,SBA,MATH,7,All,26,50
King County,Seattle Public Schools,Tops K-8 School,SBA,MATH,8,All,33,58.9
Snohomish County,Snohomish School District,Totem Falls,SBA,ELA,3,All,35,66
Snohomish County,Snohomish School District,Totem Falls,SBA,ELA,4,All,60,81
Snohomish County,Snohomish School District,Totem Falls,SBA,ELA,5,All,39,79.5
Snohomish County,Snohomish School District,Totem Falls,SBA,ELA,6,All,53,81.5
Snohomish County,Snohomish School District,Totem Falls,SBA,MATH,3,All,37,69.8
Snohomish County,Snohomish School District,Totem Falls,SBA,MATH,4,All,64,86.4
Snohomish County,Snohomish School District,Totem Falls,SBA,MATH,5,All,39,79.5
Snohomish County,Snohomish School District,Totem Falls,SBA,MATH,6,All,47,72.3
King County,Federal Way School District,Totem Middle School,SBA,ELA,6,All,59,27.8
Snohomish County,Marysville School District,Totem Middle School,SBA,ELA,6,All,55,27.5
Snohomish County,Marysville School District,Totem Middle School,SBA,ELA,7,All,65,35.9
King County,Federal Way School District,Totem Middle School,SBA,ELA,7,All,89,40.8
Snohomish County,Marysville School District,Totem Middle School,SBA,ELA,8,All,75,41.8
King County,Federal Way School District,Totem Middle School,SBA,ELA,8,All,82,40.3
Snohomish County,Marysville School District,Totem Middle School,SBA,MATH,6,All,52,26.2
King County,Federal Way School District,Totem Middle School,SBA,MATH,6,All,42,19.5
Snohomish County,Marysville School District,Totem Middle School,SBA,MATH,7,All,40,22.3
King County,Federal Way School District,Totem Middle School,SBA,MATH,7,All,55,25.1
Snohomish County,Marysville School District,Totem Middle School,SBA,MATH,8,All,45,25.2
King County,Federal Way School District,Totem Middle School,SBA,MATH,8,All,50,24.6
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,ELA,3,All,,
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,ELA,4,All,7,50
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,ELA,5,All,7,41.1
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,ELA,6,All,,
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,ELA,7,All,6,31.5
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,ELA,8,All,,
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,ELA,11,All,16,59.2
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,MATH,3,All,,
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,MATH,4,All,5,35.7
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,MATH,5,All,6,35.2
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,MATH,6,All,,
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,MATH,7,All,10,52.6
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,MATH,8,All,,
Walla Walla County,Touchet School District,Touchet Elem & High School,SBA,MATH,11,All,8,29.6
,,Touchstone,SBA,MATH,11,All,,
Cowlitz County,Toutle Lake School District,Toutle Lake Elementary,SBA,ELA,3,All,39,73.5
Cowlitz County,Toutle Lake School District,Toutle Lake Elementary,SBA,ELA,4,All,25,53.1
Cowlitz County,Toutle Lake School District,Toutle Lake Elementary,SBA,ELA,5,All,38,66.6
Cowlitz County,Toutle Lake School District,Toutle Lake Elementary,SBA,ELA,6,All,30,61.2
Cowlitz County,Toutle Lake School District,Toutle Lake Elementary,SBA,MATH,3,All,38,71.6
Cowlitz County,Toutle Lake School District,Toutle Lake Elementary,SBA,MATH,4,All,24,51
Cowlitz County,Toutle Lake School District,Toutle Lake Elementary,SBA,MATH,5,All,31,54.3
Cowlitz County,Toutle Lake School District,Toutle Lake Elementary,SBA,MATH,6,All,27,55.1
Cowlitz County,Toutle Lake School District,Toutle Lake High School,SBA,ELA,7,All,24,48.9
Cowlitz County,Toutle Lake School District,Toutle Lake High School,SBA,ELA,8,All,25,39.6
Cowlitz County,Toutle Lake School District,Toutle Lake High School,SBA,ELA,11,All,36,80
Cowlitz County,Toutle Lake School District,Toutle Lake High School,SBA,MATH,7,All,19,38.7
Cowlitz County,Toutle Lake School District,Toutle Lake High School,SBA,MATH,8,All,20,31.7
Cowlitz County,Toutle Lake School District,Toutle Lake High School,SBA,MATH,11,All,11,24.4
Pierce County,Clover Park School District,Transition Day Students,SBA,ELA,6,All,,
Pierce County,Clover Park School District,Transition Day Students,SBA,ELA,7,All,,
Pierce County,Clover Park School District,Transition Day Students,SBA,ELA,8,All,,
Pierce County,Clover Park School District,Transition Day Students,SBA,ELA,11,All,,
Pierce County,Clover Park School District,Transition Day Students,SBA,MATH,6,All,,
Pierce County,Clover Park School District,Transition Day Students,SBA,MATH,7,All,,
Pierce County,Clover Park School District,Transition Day Students,SBA,MATH,8,All,,
Pierce County,Clover Park School District,Transition Day Students,SBA,MATH,11,All,,
Spokane County,East Valley School District (Spokane),Trent School,SBA,ELA,3,All,26,34.6
Spokane County,East Valley School District (Spokane),Trent School,SBA,ELA,4,All,25,40.9
