County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Pierce County,Clover Park School District,Tyee Park Elementary School,SBA,MATH,5,All,30,38.4
Yakima County,Union Gap School District,Union Gap School,SBA,ELA,3,All,32,49.2
Yakima County,Union Gap School District,Union Gap School,SBA,ELA,4,All,36,50
Yakima County,Union Gap School District,Union Gap School,SBA,ELA,5,All,35,47.2
Yakima County,Union Gap School District,Union Gap School,SBA,ELA,6,All,48,69.5
Yakima County,Union Gap School District,Union Gap School,SBA,ELA,7,All,35,59.3
Yakima County,Union Gap School District,Union Gap School,SBA,ELA,8,All,34,52.3
Yakima County,Union Gap School District,Union Gap School,SBA,MATH,3,All,42,64.6
Yakima County,Union Gap School District,Union Gap School,SBA,MATH,4,All,37,51.3
Yakima County,Union Gap School District,Union Gap School,SBA,MATH,5,All,28,37.8
Yakima County,Union Gap School District,Union Gap School,SBA,MATH,6,All,41,59.4
Yakima County,Union Gap School District,Union Gap School,SBA,MATH,7,All,38,64.4
Yakima County,Union Gap School District,Union Gap School,SBA,MATH,8,All,31,47.6
Clark County,Evergreen School District (Clark),Union High School,SBA,ELA,10,All,339,72.9
Clark County,Evergreen School District (Clark),Union High School,SBA,MATH,10,All,213,45.6
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,ELA,3,All,97,75.7
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,ELA,4,All,100,70.9
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,ELA,5,All,94,70.6
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,ELA,6,All,97,74
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,MATH,3,All,93,72.6
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,MATH,4,All,84,59.5
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,MATH,5,All,73,54.8
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,MATH,6,All,94,71.7
Spokane County,Central Valley School District,University Elementary School,SBA,ELA,3,All,32,61.5
Spokane County,Central Valley School District,University Elementary School,SBA,ELA,4,All,,
Spokane County,Central Valley School District,University Elementary School,SBA,ELA,5,All,32,58.1
Spokane County,Central Valley School District,University Elementary School,SBA,MATH,3,All,38,73
Spokane County,Central Valley School District,University Elementary School,SBA,MATH,4,All,,
Spokane County,Central Valley School District,University Elementary School,SBA,MATH,5,All,29,52.7
Spokane County,Central Valley School District,University High School,SBA,ELA,10,All,310,73.9
Spokane County,Central Valley School District,University High School,SBA,MATH,10,All,149,35.5
Pierce County,University Place School District,University Place Primary,SBA,ELA,3,All,78,78
Pierce County,University Place School District,University Place Primary,SBA,ELA,4,All,68,66
Pierce County,University Place School District,University Place Primary,SBA,MATH,3,All,83,83
Pierce County,University Place School District,University Place Primary,SBA,MATH,4,All,69,66.9
Snohomish County,Stanwood-Camano School District,Utsalady Elementary,SBA,ELA,3,All,30,60
Snohomish County,Stanwood-Camano School District,Utsalady Elementary,SBA,ELA,4,All,30,68.1
Snohomish County,Stanwood-Camano School District,Utsalady Elementary,SBA,ELA,5,All,31,65.9
Snohomish County,Stanwood-Camano School District,Utsalady Elementary,SBA,MATH,3,All,26,50.9
Snohomish County,Stanwood-Camano School District,Utsalady Elementary,SBA,MATH,4,All,30,68.1
Snohomish County,Stanwood-Camano School District,Utsalady Elementary,SBA,MATH,5,All,21,44.6
Chelan County,CASHMERE SCHOOL DISTRICT,VALE ELEMENTARY SCHOOL,SBA,ELA,3,All,84,65.1
Chelan County,CASHMERE SCHOOL DISTRICT,VALE ELEMENTARY SCHOOL,SBA,ELA,4,All,82,65
Chelan County,CASHMERE SCHOOL DISTRICT,VALE ELEMENTARY SCHOOL,SBA,MATH,3,All,87,67.4
Chelan County,CASHMERE SCHOOL DISTRICT,VALE ELEMENTARY SCHOOL,SBA,MATH,4,All,76,60.3
King County,Federal Way School District,Valhalla Elementary School,SBA,ELA,3,All,43,43.8
King County,Federal Way School District,Valhalla Elementary School,SBA,ELA,4,All,55,51.4
King County,Federal Way School District,Valhalla Elementary School,SBA,ELA,5,All,53,58.2
King County,Federal Way School District,Valhalla Elementary School,SBA,MATH,3,All,46,46.4
King County,Federal Way School District,Valhalla Elementary School,SBA,MATH,4,All,56,52.3
King County,Federal Way School District,Valhalla Elementary School,SBA,MATH,5,All,48,52.7
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,10,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,3,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,4,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,5,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,6,All,12,75
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,7,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,8,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,10,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,3,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,4,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,5,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,6,All,6,37.5
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,7,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,8,All,,
Stevens County,Valley School District,Valley School,SBA,ELA,3,All,,
Stevens County,Valley School District,Valley School,SBA,ELA,4,All,,
Stevens County,Valley School District,Valley School,SBA,ELA,5,All,,
Stevens County,Valley School District,Valley School,SBA,ELA,6,All,,
Stevens County,Valley School District,Valley School,SBA,ELA,7,All,15,60
Stevens County,Valley School District,Valley School,SBA,ELA,8,All,7,41.1
Stevens County,Valley School District,Valley School,SBA,MATH,3,All,,
Stevens County,Valley School District,Valley School,SBA,MATH,4,All,,
Stevens County,Valley School District,Valley School,SBA,MATH,5,All,,
Stevens County,Valley School District,Valley School,SBA,MATH,6,All,,
Stevens County,Valley School District,Valley School,SBA,MATH,7,All,9,34.6
Stevens County,Valley School District,Valley School,SBA,MATH,8,All,5,29.4
Yakima County,Toppenish School District,Valley View Elementary,SBA,ELA,3,All,39,48.1
Yakima County,Toppenish School District,Valley View Elementary,SBA,ELA,4,All,36,46.1
Yakima County,Toppenish School District,Valley View Elementary,SBA,ELA,5,All,,
Yakima County,Toppenish School District,Valley View Elementary,SBA,MATH,3,All,45,55.5
Yakima County,Toppenish School District,Valley View Elementary,SBA,MATH,4,All,42,53.8
Yakima County,Toppenish School District,Valley View Elementary,SBA,MATH,5,All,,
Kittitas County,Ellensburg School District,Valley View Elementary School,SBA,ELA,3,All,45,49.4
Kittitas County,Ellensburg School District,Valley View Elementary School,SBA,ELA,4,All,55,53.9
Kittitas County,Ellensburg School District,Valley View Elementary School,SBA,ELA,5,All,53,56.3
Kittitas County,Ellensburg School District,Valley View Elementary School,SBA,MATH,3,All,46,50.5
Kittitas County,Ellensburg School District,Valley View Elementary School,SBA,MATH,4,All,50,49
Kittitas County,Ellensburg School District,Valley View Elementary School,SBA,MATH,5,All,44,46.3
Snohomish County,Snohomish School District,Valley View Middle School,SBA,ELA,6,All,,
Snohomish County,Snohomish School District,Valley View Middle School,SBA,ELA,7,All,,
Snohomish County,Snohomish School District,Valley View Middle School,SBA,ELA,8,All,226,63.8
Snohomish County,Snohomish School District,Valley View Middle School,SBA,MATH,6,All,,
Snohomish County,Snohomish School District,Valley View Middle School,SBA,MATH,7,All,,
Snohomish County,Snohomish School District,Valley View Middle School,SBA,MATH,8,All,209,59
King County,Seattle Public Schools,Van Asselt Elementary School,SBA,ELA,3,All,22,27.1
King County,Seattle Public Schools,Van Asselt Elementary School,SBA,ELA,4,All,24,31.5
King County,Seattle Public Schools,Van Asselt Elementary School,SBA,ELA,5,All,23,30.2
King County,Seattle Public Schools,Van Asselt Elementary School,SBA,MATH,3,All,26,32
King County,Seattle Public Schools,Van Asselt Elementary School,SBA,MATH,4,All,26,34.2
King County,Seattle Public Schools,Van Asselt Elementary School,SBA,MATH,5,All,28,36.8
Clark County,Vancouver School District,Vancouver Home Connection,SBA,ELA,10,All,,
Clark County,Vancouver School District,Vancouver Home Connection,SBA,ELA,3,All,,
Clark County,Vancouver School District,Vancouver Home Connection,SBA,ELA,4,All,,
Clark County,Vancouver School District,Vancouver Home Connection,SBA,ELA,5,All,12,75
Clark County,Vancouver School District,Vancouver Home Connection,SBA,ELA,6,All,16,80
Clark County,Vancouver School District,Vancouver Home Connection,SBA,ELA,7,All,,
Clark County,Vancouver School District,Vancouver Home Connection,SBA,ELA,8,All,,
Clark County,Vancouver School District,Vancouver Home Connection,SBA,MATH,10,All,,
Clark County,Vancouver School District,Vancouver Home Connection,SBA,MATH,3,All,,
Clark County,Vancouver School District,Vancouver Home Connection,SBA,MATH,4,All,,
Clark County,Vancouver School District,Vancouver Home Connection,SBA,MATH,5,All,9,56.2
Clark County,Vancouver School District,Vancouver Home Connection,SBA,MATH,6,All,17,85
Clark County,Vancouver School District,Vancouver Home Connection,SBA,MATH,7,All,,
Clark County,Vancouver School District,Vancouver Home Connection,SBA,MATH,8,All,,
Clark County,Vancouver School District,Vancouver iTech Preparatory,SBA,ELA,10,All,51,79.6
Clark County,Vancouver School District,Vancouver iTech Preparatory,SBA,ELA,6,All,45,76.2
Clark County,Vancouver School District,Vancouver iTech Preparatory,SBA,ELA,7,All,42,70
Clark County,Vancouver School District,Vancouver iTech Preparatory,SBA,ELA,8,All,34,60.7
Clark County,Vancouver School District,Vancouver iTech Preparatory,SBA,MATH,10,All,32,50
Clark County,Vancouver School District,Vancouver iTech Preparatory,SBA,MATH,6,All,33,55.9
Clark County,Vancouver School District,Vancouver iTech Preparatory,SBA,MATH,7,All,31,51.6
Clark County,Vancouver School District,Vancouver iTech Preparatory,SBA,MATH,8,All,29,51.7
Clark County,Vancouver School District,Vancouver School of Arts and Academics,SBA,ELA,10,All,,
Clark County,Vancouver School District,Vancouver School of Arts and Academics,SBA,ELA,6,All,79,84.9
Clark County,Vancouver School District,Vancouver School of Arts and Academics,SBA,ELA,7,All,83,92.2
Clark County,Vancouver School District,Vancouver School of Arts and Academics,SBA,ELA,8,All,87,92.5
Clark County,Vancouver School District,Vancouver School of Arts and Academics,SBA,MATH,10,All,57,76
Clark County,Vancouver School District,Vancouver School of Arts and Academics,SBA,MATH,6,All,45,48.3
Clark County,Vancouver School District,Vancouver School of Arts and Academics,SBA,MATH,7,All,61,67.7
Clark County,Vancouver School District,Vancouver School of Arts and Academics,SBA,MATH,8,All,52,55.3
Clark County,Vancouver School District,Vancouver Virtual Learning Academy,SBA,ELA,10,All,35,48.6
Clark County,Vancouver School District,Vancouver Virtual Learning Academy,SBA,ELA,6,All,,
Clark County,Vancouver School District,Vancouver Virtual Learning Academy,SBA,ELA,7,All,5,38.4
Clark County,Vancouver School District,Vancouver Virtual Learning Academy,SBA,ELA,8,All,7,31.8
Clark County,Vancouver School District,Vancouver Virtual Learning Academy,SBA,MATH,10,All,13,18.8
Clark County,Vancouver School District,Vancouver Virtual Learning Academy,SBA,MATH,6,All,,
Clark County,Vancouver School District,Vancouver Virtual Learning Academy,SBA,MATH,7,All,4,30.7
Clark County,Vancouver School District,Vancouver Virtual Learning Academy,SBA,MATH,8,All,4,18.1
King County,Vashon Island School District,Vashon Island High School,SBA,ELA,10,All,114,87.6
King County,Vashon Island School District,Vashon Island High School,SBA,MATH,10,All,89,68.4
Pierce County,Peninsula School District,Vaughn Elementary School,SBA,ELA,3,All,35,67.3
Pierce County,Peninsula School District,Vaughn Elementary School,SBA,ELA,4,All,41,68.3
Pierce County,Peninsula School District,Vaughn Elementary School,SBA,ELA,5,All,30,57.6
Pierce County,Peninsula School District,Vaughn Elementary School,SBA,MATH,3,All,39,75
Pierce County,Peninsula School District,Vaughn Elementary School,SBA,MATH,4,All,34,56.6
Pierce County,Peninsula School District,Vaughn Elementary School,SBA,MATH,5,All,25,48
Pierce County,Sumner School District,Victor Falls Elementary,SBA,ELA,3,All,74,73.2
Pierce County,Sumner School District,Victor Falls Elementary,SBA,ELA,4,All,60,69.7
Pierce County,Sumner School District,Victor Falls Elementary,SBA,ELA,5,All,68,70.8
Pierce County,Sumner School District,Victor Falls Elementary,SBA,MATH,3,All,75,74.2
Pierce County,Sumner School District,Victor Falls Elementary,SBA,MATH,4,All,57,66.2
Pierce County,Sumner School District,Victor Falls Elementary,SBA,MATH,5,All,50,52
Snohomish County,Everett School District,View Ridge Elementary,SBA,ELA,3,All,64,68.8
Snohomish County,Everett School District,View Ridge Elementary,SBA,ELA,4,All,66,63.4
Snohomish County,Everett School District,View Ridge Elementary,SBA,ELA,5,All,64,65.3
Snohomish County,Everett School District,View Ridge Elementary,SBA,MATH,3,All,57,61.2
Snohomish County,Everett School District,View Ridge Elementary,SBA,MATH,4,All,67,64.4
Snohomish County,Everett School District,View Ridge Elementary,SBA,MATH,5,All,56,57.1
Kitsap County,Bremerton School District,View Ridge Elementary Arts Academy,SBA,ELA,3,All,40,49.3
Kitsap County,Bremerton School District,View Ridge Elementary Arts Academy,SBA,ELA,4,All,31,44.9
Kitsap County,Bremerton School District,View Ridge Elementary Arts Academy,SBA,ELA,5,All,,
Kitsap County,Bremerton School District,View Ridge Elementary Arts Academy,SBA,MATH,3,All,41,50.6
Kitsap County,Bremerton School District,View Ridge Elementary Arts Academy,SBA,MATH,4,All,28,40.5
Kitsap County,Bremerton School District,View Ridge Elementary Arts Academy,SBA,MATH,5,All,,
King County,Seattle Public Schools,View Ridge Elementary School,SBA,ELA,3,All,70,76
King County,Seattle Public Schools,View Ridge Elementary School,SBA,ELA,4,All,82,83.6
King County,Seattle Public Schools,View Ridge Elementary School,SBA,ELA,5,All,85,85.8
King County,Seattle Public Schools,View Ridge Elementary School,SBA,MATH,3,All,67,72.8
King County,Seattle Public Schools,View Ridge Elementary School,SBA,MATH,4,All,77,77.7
King County,Seattle Public Schools,View Ridge Elementary School,SBA,MATH,5,All,79,79
Clark County,Ridgefield School District,View Ridge Middle School,SBA,ELA,7,All,131,63.5
Clark County,Ridgefield School District,View Ridge Middle School,SBA,ELA,8,All,153,65.1
Clark County,Ridgefield School District,View Ridge Middle School,SBA,MATH,7,All,117,56.7
Clark County,Ridgefield School District,View Ridge Middle School,SBA,MATH,8,All,130,55.3
King County,Seattle Public Schools,Viewlands Elementary School,SBA,ELA,3,All,37,67.2
King County,Seattle Public Schools,Viewlands Elementary School,SBA,ELA,4,All,23,46.9
King County,Seattle Public Schools,Viewlands Elementary School,SBA,ELA,5,All,32,44.4
King County,Seattle Public Schools,Viewlands Elementary School,SBA,MATH,3,All,29,52.7
King County,Seattle Public Schools,Viewlands Elementary School,SBA,MATH,4,All,24,48
King County,Seattle Public Schools,Viewlands Elementary School,SBA,MATH,5,All,28,38.8
Kitsap County,North Kitsap School District,Vinland Elementary,SBA,ELA,3,All,59,61.4
Kitsap County,North Kitsap School District,Vinland Elementary,SBA,ELA,4,All,56,60.8
Kitsap County,North Kitsap School District,Vinland Elementary,SBA,ELA,5,All,60,71.4
Kitsap County,North Kitsap School District,Vinland Elementary,SBA,MATH,3,All,59,61.4
Kitsap County,North Kitsap School District,Vinland Elementary,SBA,MATH,4,All,52,56.5
Kitsap County,North Kitsap School District,Vinland Elementary,SBA,MATH,5,All,50,59.5
Franklin County,Pasco School District,Virgie Robinson Elementary,SBA,ELA,3,All,17,15.5
Franklin County,Pasco School District,Virgie Robinson Elementary,SBA,ELA,4,All,13,11.1
Franklin County,Pasco School District,Virgie Robinson Elementary,SBA,ELA,5,All,29,23
Franklin County,Pasco School District,Virgie Robinson Elementary,SBA,ELA,6,All,21,18.5
Franklin County,Pasco School District,Virgie Robinson Elementary,SBA,MATH,3,All,28,25.6
Franklin County,Pasco School District,Virgie Robinson Elementary,SBA,MATH,4,All,19,16.3
Franklin County,Pasco School District,Virgie Robinson Elementary,SBA,MATH,5,All,25,19.8
Franklin County,Pasco School District,Virgie Robinson Elementary,SBA,MATH,6,All,16,14.1
,,Visions (Seamar Youth Center),SBA,ELA,10,All,,
,,Visions (Seamar Youth Center),SBA,ELA,8,All,,
,,Visions (Seamar Youth Center),SBA,MATH,10,All,,
,,Visions (Seamar Youth Center),SBA,MATH,8,All,,
Benton County,Kennewick School District,Vista Elementary School,SBA,ELA,3,All,44,50.5
Benton County,Kennewick School District,Vista Elementary School,SBA,ELA,4,All,51,53.6
Benton County,Kennewick School District,Vista Elementary School,SBA,ELA,5,All,59,50.4
Benton County,Kennewick School District,Vista Elementary School,SBA,MATH,3,All,43,51.1
Benton County,Kennewick School District,Vista Elementary School,SBA,MATH,4,All,36,37.1
Benton County,Kennewick School District,Vista Elementary School,SBA,MATH,5,All,43,36.7
Whatcom County,Ferndale School District,Vista Middle School,SBA,ELA,6,All,106,55.7
Whatcom County,Ferndale School District,Vista Middle School,SBA,ELA,7,All,111,55.2
Whatcom County,Ferndale School District,Vista Middle School,SBA,ELA,8,All,105,51.7
Whatcom County,Ferndale School District,Vista Middle School,SBA,MATH,6,All,86,45.2
Whatcom County,Ferndale School District,Vista Middle School,SBA,MATH,7,All,76,37.8
Whatcom County,Ferndale School District,Vista Middle School,SBA,MATH,8,All,79,38.9
Whatcom County,Lynden School District,Vossbeck Elementary School,SBA,ELA,3,All,45,71.4
Whatcom County,Lynden School District,Vossbeck Elementary School,SBA,ELA,4,All,59,73.7
Whatcom County,Lynden School District,Vossbeck Elementary School,SBA,ELA,5,All,51,64.5
Whatcom County,Lynden School District,Vossbeck Elementary School,SBA,MATH,3,All,48,76.1
Whatcom County,Lynden School District,Vossbeck Elementary School,SBA,MATH,4,All,54,67.5
Whatcom County,Lynden School District,Vossbeck Elementary School,SBA,MATH,5,All,43,54.4
Pierce County,Peninsula School District,Voyager Elementary,SBA,ELA,3,All,85,83.3
Pierce County,Peninsula School District,Voyager Elementary,SBA,ELA,4,All,87,76.3
Pierce County,Peninsula School District,Voyager Elementary,SBA,ELA,5,All,89,79.4
Pierce County,Peninsula School District,Voyager Elementary,SBA,MATH,3,All,84,82.3
Pierce County,Peninsula School District,Voyager Elementary,SBA,MATH,4,All,88,77.1
Pierce County,Peninsula School District,Voyager Elementary,SBA,MATH,5,All,77,68.7
Snohomish County,Mukilteo School District,Voyager Middle School,SBA,ELA,6,All,126,43.5
Snohomish County,Mukilteo School District,Voyager Middle School,SBA,ELA,7,All,141,49.1
Snohomish County,Mukilteo School District,Voyager Middle School,SBA,ELA,8,All,146,49.3
Snohomish County,Mukilteo School District,Voyager Middle School,SBA,MATH,6,All,95,32.6
Snohomish County,Mukilteo School District,Voyager Middle School,SBA,MATH,7,All,99,34.4
Snohomish County,Mukilteo School District,Voyager Middle School,SBA,MATH,8,All,103,34.6
Lewis County,Chehalis School District,W F West High School,SBA,ELA,10,All,,
Lewis County,Chehalis School District,W F West High School,SBA,MATH,10,All,,
,WA HE LUT Indian School Agency,Wa He Lut Indian School,SBA,ELA,3,All,,
,WA HE LUT Indian School Agency,Wa He Lut Indian School,SBA,ELA,4,All,1,6.2
,WA HE LUT Indian School Agency,Wa He Lut Indian School,SBA,ELA,5,All,,
,WA HE LUT Indian School Agency,Wa He Lut Indian School,SBA,ELA,6,All,2,11.1
,WA HE LUT Indian School Agency,Wa He Lut Indian School,SBA,ELA,7,All,,
,WA HE LUT Indian School Agency,Wa He Lut Indian School,SBA,ELA,8,All,5,23.8
,WA HE LUT Indian School Agency,Wa He Lut Indian School,SBA,MATH,3,All,,
,WA HE LUT Indian School Agency,Wa He Lut Indian School,SBA,MATH,4,All,,
,WA HE LUT Indian School Agency,Wa He Lut Indian School,SBA,MATH,5,All,,
,WA HE LUT Indian School Agency,Wa He Lut Indian School,SBA,MATH,6,All,,
,WA HE LUT Indian School Agency,Wa He Lut Indian School,SBA,MATH,7,All,1,9
,WA HE LUT Indian School Agency,Wa He Lut Indian School,SBA,MATH,8,All,2,9.5
Whatcom County,Bellingham School District,Wade King Elementary School,SBA,ELA,3,All,46,59.7
Whatcom County,Bellingham School District,Wade King Elementary School,SBA,ELA,4,All,44,57.8
Whatcom County,Bellingham School District,Wade King Elementary School,SBA,ELA,5,All,45,64.2
Whatcom County,Bellingham School District,Wade King Elementary School,SBA,MATH,3,All,42,54.5
Whatcom County,Bellingham School District,Wade King Elementary School,SBA,MATH,4,All,50,65.7
Whatcom County,Bellingham School District,Wade King Elementary School,SBA,MATH,5,All,34,47.8
Adams County,Othello School District,Wahitis Elementary School,SBA,ELA,3,All,28,32.1
Adams County,Othello School District,Wahitis Elementary School,SBA,ELA,4,All,36,35.6
Adams County,Othello School District,Wahitis Elementary School,SBA,ELA,5,All,33,42.8
Adams County,Othello School District,Wahitis Elementary School,SBA,MATH,3,All,55,63.2
Adams County,Othello School District,Wahitis Elementary School,SBA,MATH,4,All,57,56.4
Adams County,Othello School District,Wahitis Elementary School,SBA,MATH,5,All,38,49.3
Wahkiakum County,Wahkiakum School District,Wahkiakum High School,SBA,ELA,10,All,18,54.5
Wahkiakum County,Wahkiakum School District,Wahkiakum High School,SBA,MATH,10,All,10,30.3
Grant County,Wahluke School District,Wahluke High School,SBA,ELA,10,All,,
Grant County,Wahluke School District,Wahluke High School,SBA,MATH,10,All,,
Grant County,Wahluke School District,Wahluke Junior High,SBA,ELA,6,All,51,25
Grant County,Wahluke School District,Wahluke Junior High,SBA,ELA,7,All,66,31.8
Grant County,Wahluke School District,Wahluke Junior High,SBA,ELA,8,All,69,42.3
Grant County,Wahluke School District,Wahluke Junior High,SBA,MATH,6,All,39,19.1
Grant County,Wahluke School District,Wahluke Junior High,SBA,MATH,7,All,64,30.9
Grant County,Wahluke School District,Wahluke Junior High,SBA,MATH,8,All,45,27.4
Pierce County,Tacoma School District,Wainwright,SBA,ELA,4,All,58,61
Pierce County,Tacoma School District,Wainwright,SBA,ELA,5,All,65,54.1
Pierce County,Tacoma School District,Wainwright,SBA,ELA,6,All,67,67.6
Pierce County,Tacoma School District,Wainwright,SBA,ELA,7,All,48,59.2
Pierce County,Tacoma School District,Wainwright,SBA,MATH,4,All,42,44.2
Pierce County,Tacoma School District,Wainwright,SBA,MATH,5,All,42,35.2
Pierce County,Tacoma School District,Wainwright,SBA,MATH,6,All,40,40.4
Pierce County,Tacoma School District,Wainwright,SBA,MATH,7,All,34,41.9
Walla Walla County,Waitsburg School District,Waitsburg Elementary School,SBA,ELA,3,All,20,74
Walla Walla County,Waitsburg School District,Waitsburg Elementary School,SBA,ELA,4,All,9,60
Walla Walla County,Waitsburg School District,Waitsburg Elementary School,SBA,ELA,5,All,14,63.6
Walla Walla County,Waitsburg School District,Waitsburg Elementary School,SBA,MATH,3,All,9,33.3
Walla Walla County,Waitsburg School District,Waitsburg Elementary School,SBA,MATH,4,All,7,46.6
Walla Walla County,Waitsburg School District,Waitsburg Elementary School,SBA,MATH,5,All,8,36.3
Walla Walla County,Waitsburg School District,Waitsburg High School,SBA,ELA,10,All,19,70.3
Walla Walla County,Waitsburg School District,Waitsburg High School,SBA,MATH,10,All,9,33.3
San Juan County,Orcas Island School District,Waldron Island School,SBA,ELA,5,All,,
San Juan County,Orcas Island School District,Waldron Island School,SBA,ELA,8,All,,
San Juan County,Orcas Island School District,Waldron Island School,SBA,MATH,5,All,,
San Juan County,Orcas Island School District,Waldron Island School,SBA,MATH,8,All,,
Pierce County,Puyallup School District,Walker High School,SBA,ELA,10,All,,
Pierce County,Puyallup School District,Walker High School,SBA,MATH,10,All,,
Walla Walla County,Walla Walla Public Schools,Walla Walla High School,SBA,ELA,10,All,277,65.7
Walla Walla County,Walla Walla Public Schools,Walla Walla High School,SBA,ELA,6,All,,
Walla Walla County,Walla Walla Public Schools,Walla Walla High School,SBA,ELA,7,All,,
Walla Walla County,Walla Walla Public Schools,Walla Walla High School,SBA,ELA,8,All,,
Walla Walla County,Walla Walla Public Schools,Walla Walla High School,SBA,MATH,10,All,144,34.2
Walla Walla County,Walla Walla Public Schools,Walla Walla High School,SBA,MATH,6,All,,
Walla Walla County,Walla Walla Public Schools,Walla Walla High School,SBA,MATH,7,All,,
Walla Walla County,Walla Walla Public Schools,Walla Walla High School,SBA,MATH,8,All,,
Klickitat County,White Salmon Valley School District,Wallace & Priscilla Stevenson Intermediate School,SBA,ELA,4,All,64,58.1
Klickitat County,White Salmon Valley School District,Wallace & Priscilla Stevenson Intermediate School,SBA,ELA,5,All,46,44.6
Klickitat County,White Salmon Valley School District,Wallace & Priscilla Stevenson Intermediate School,SBA,ELA,6,All,38,40.8
Klickitat County,White Salmon Valley School District,Wallace & Priscilla Stevenson Intermediate School,SBA,MATH,4,All,44,40
Klickitat County,White Salmon Valley School District,Wallace & Priscilla Stevenson Intermediate School,SBA,MATH,5,All,35,33.9
Klickitat County,White Salmon Valley School District,Wallace & Priscilla Stevenson Intermediate School,SBA,MATH,6,All,33,35.4
Cowlitz County,Kelso School District,Wallace Elementary,SBA,ELA,3,All,19,31.1
Cowlitz County,Kelso School District,Wallace Elementary,SBA,ELA,4,All,27,45.7
Cowlitz County,Kelso School District,Wallace Elementary,SBA,ELA,5,All,30,50
Cowlitz County,Kelso School District,Wallace Elementary,SBA,MATH,3,All,14,22.9
Cowlitz County,Kelso School District,Wallace Elementary,SBA,MATH,4,All,18,31
Cowlitz County,Kelso School District,Wallace Elementary,SBA,MATH,5,All,19,31.6
Pierce County,Puyallup School District,Waller Road Elementary,SBA,ELA,3,All,24,44.4
Pierce County,Puyallup School District,Waller Road Elementary,SBA,ELA,4,All,24,52.1
Pierce County,Puyallup School District,Waller Road Elementary,SBA,ELA,5,All,36,52.1
Pierce County,Puyallup School District,Waller Road Elementary,SBA,ELA,6,All,26,50
Pierce County,Puyallup School District,Waller Road Elementary,SBA,MATH,3,All,26,48.1
Pierce County,Puyallup School District,Waller Road Elementary,SBA,MATH,4,All,21,45.6
Pierce County,Puyallup School District,Waller Road Elementary,SBA,MATH,5,All,21,30.4
Pierce County,Puyallup School District,Waller Road Elementary,SBA,MATH,6,All,25,48
Clark County,Vancouver School District,Walnut Grove Elementary,SBA,ELA,3,All,67,47.8
Clark County,Vancouver School District,Walnut Grove Elementary,SBA,ELA,4,All,48,40.6
Clark County,Vancouver School District,Walnut Grove Elementary,SBA,ELA,5,All,59,47.5
Clark County,Vancouver School District,Walnut Grove Elementary,SBA,MATH,3,All,77,54.6
Clark County,Vancouver School District,Walnut Grove Elementary,SBA,MATH,4,All,46,39.3
Clark County,Vancouver School District,Walnut Grove Elementary,SBA,MATH,5,All,33,26.8
Kittitas County,Cle Elum-Roslyn School District,Walter Strom Middle School,SBA,ELA,6,All,35,57.3
Kittitas County,Cle Elum-Roslyn School District,Walter Strom Middle School,SBA,ELA,7,All,42,70
Kittitas County,Cle Elum-Roslyn School District,Walter Strom Middle School,SBA,ELA,8,All,47,64.3
Kittitas County,Cle Elum-Roslyn School District,Walter Strom Middle School,SBA,MATH,6,All,33,54
Kittitas County,Cle Elum-Roslyn School District,Walter Strom Middle School,SBA,MATH,7,All,40,65.5
Kittitas County,Cle Elum-Roslyn School District,Walter Strom Middle School,SBA,MATH,8,All,36,49.3
Yakima County,Wapato School District,Wapato High School,SBA,ELA,10,All,113,53.8
Yakima County,Wapato School District,Wapato High School,SBA,MATH,10,All,52,24.8
Yakima County,Wapato School District,Wapato Middle School,SBA,ELA,6,All,72,23
Yakima County,Wapato School District,Wapato Middle School,SBA,ELA,7,All,79,29.3
Yakima County,Wapato School District,Wapato Middle School,SBA,ELA,8,All,74,29.8
Yakima County,Wapato School District,Wapato Middle School,SBA,MATH,6,All,57,18.2
